UF,MUNICIPIO,REDE,2005,2007,2009,2011,2013,2015,2017,2019
"MS","Sidrolândia","Pública",3.6,4.0,4.1,4.6,4.4,5.0,5.1,4.9
"MS","Sonora","Estadual",3.0,4.2,4.1,4.7,5.0,6.5,5.9,6.6
"MS","Sonora","Municipal",4.0,4.4,4.2,4.8,4.7,5.0,5.6,5.9
"MS","Sonora","Pública",3.9,4.4,4.2,4.8,4.7,5.2,5.7,6.0
"MS","Tacuru","Estadual",2.8,4.2,4.0,5.2,5.0,5.2,5.1,4.4
"MS","Tacuru","Municipal",3.4,3.4,3.9,4.0,4.7,4.0,4.1,4.3
"MS","Tacuru","Pública",3.2,3.7,3.9,4.3,4.8,4.2,4.3,4.3
"MS","Taquarussu","Estadual",3.2,3.0,3.7,-,-,5.7,6.6,7.7
"MS","Taquarussu","Municipal",3.6,3.2,4.1,4.6,5.1,5.1,5.9,6.0
"MS","Taquarussu","Pública",3.5,3.2,4.0,4.7,5.1,5.3,6.1,6.5
"MS","Terenos","Estadual",3.0,3.5,4.5,4.2,4.4,4.8,5.1,5.8
"MS","Terenos","Municipal",3.4,3.8,4.4,5.4,6.5,6.4,6.1,6.0
"MS","Terenos","Pública",3.2,3.6,4.5,4.8,5.6,5.7,5.7,5.9
"MS","Três Lagoas","Estadual",3.5,4.3,4.7,5.0,5.7,5.9,5.9,6.0
"MS","Três Lagoas","Municipal",3.8,4.0,4.2,4.7,4.9,5.2,6.2,6.0
"MS","Três Lagoas","Pública",3.7,4.1,4.4,4.8,5.0,5.3,6.1,6.0
"MS","Vicentina","Estadual",4.0,4.5,4.8,5.7,5.5,5.6,5.8,-
"MS","Vicentina","Municipal",-,3.4,-,5.6,-,-,5.4,5.2
"MS","Vicentina","Pública",4.0,4.2,4.7,5.6,5.5,5.4,5.6,5.2
"MT","Acorizal","Estadual",4.4,3.2,4.4,4.6,4.9,5.2,5.1,5.4
"MT","Acorizal","Municipal",-,-,2.8,-,-,-,-,-
"MT","Acorizal","Pública",4.1,3.1,3.5,4.6,4.9,5.1,5.1,5.6
"MT","Água Boa","Estadual",4.3,4.5,4.3,4.8,5.1,5.6,-,-
"MT","Água Boa","Municipal",4.2,4.2,4.9,5.3,5.9,6.2,6.2,6.2
"MT","Água Boa","Pública",4.2,4.3,4.7,5.1,5.7,6.1,6.2,6.2
"MT","Alta Floresta","Estadual",4.0,4.8,5.4,5.3,5.4,5.9,6.0,5.8
"MT","Alta Floresta","Municipal",4.0,4.6,5.0,5.2,5.1,5.7,5.6,5.7
"MT","Alta Floresta","Pública",4.0,4.7,5.3,5.3,5.3,5.9,5.9,5.7
"MT","Alto Araguaia","Estadual",2.8,4.5,5.3,5.5,5.4,6.2,5.6,6.2
"MT","Alto Araguaia","Municipal",3.1,4.0,4.5,5.0,5.0,6.1,6.3,6.6
"MT","Alto Araguaia","Pública",2.9,4.3,4.8,5.3,5.2,6.2,6.0,6.5
"MT","Alto Boa Vista","Estadual",2.9,4.2,-,4.7,4.7,5.3,6.5,5.1
"MT","Alto Boa Vista","Municipal",2.9,3.7,4.3,4.5,4.4,4.9,-,5.4
"MT","Alto Boa Vista","Pública",2.9,3.8,4.3,4.6,4.5,5.0,-,5.3
"MT","Alto Garças","Estadual",3.6,4.3,5.1,5.5,5.6,6.0,6.2,5.5
"MT","Alto Garças","Municipal",3.9,4.7,4.7,4.4,5.1,5.3,5.6,5.4
"MT","Alto Garças","Pública",3.7,4.4,5.0,5.1,5.3,5.6,5.9,5.4
"MT","Alto Paraguai","Estadual",4.2,4.5,5.3,4.5,4.4,4.6,4.3,-
"MT","Alto Paraguai","Municipal",-,3.8,-,4.6,4.6,5.0,5.1,4.5
"MT","Alto Paraguai","Pública",4.1,4.2,5.2,4.5,4.5,4.8,4.8,4.5
"MT","Alto Taquari","Estadual",4.1,4.5,5.5,5.8,5.8,5.8,6.1,5.9
"MT","Alto Taquari","Municipal",3.4,3.9,4.6,4.7,5.6,5.8,5.7,6.3
"MT","Alto Taquari","Pública",3.7,4.1,4.8,5.0,5.7,5.8,5.8,6.1
"MT","Apiacás","Estadual",4.3,3.9,4.4,5.0,5.0,5.9,6.2,6.1
"MT","Apiacás","Municipal",4.1,3.8,4.3,4.7,4.3,5.7,5.9,6.0
"MT","Apiacás","Pública",4.1,3.9,4.3,4.8,4.6,5.7,6.0,6.0
"MT","Araguaiana","Estadual",-,4.9,-,5.7,-,-,4.9,5.0
"MT","Araguaiana","Municipal",4.5,3.5,3.9,4.1,4.4,5.1,5.5,4.8
"MT","Araguaiana","Pública",4.5,4.0,4.1,4.7,4.4,5.1,5.2,4.9
"MT","Araguainha","Municipal",-,3.1,3.6,3.5,-,-,5.5,-
"MT","Araguainha","Pública",-,3.1,3.6,3.5,-,-,5.5,-
"MT","Araputanga","Estadual",4.3,5.5,5.8,5.6,5.7,5.9,6.6,6.0
"MT","Araputanga","Municipal",3.8,4.5,4.8,5.2,5.2,5.4,5.6,5.7
"MT","Araputanga","Pública",4.0,4.9,5.3,5.4,5.4,5.6,6.1,5.9
"MT","Arenápolis","Estadual",3.8,4.8,5.1,4.7,5.3,5.5,5.6,5.8
"MT","Arenápolis","Municipal",4.0,4.2,4.6,-,5.8,5.9,5.2,6.1
"MT","Arenápolis","Pública",3.9,4.6,4.9,4.7,5.4,5.7,5.4,5.9
"MT","Aripuanã","Estadual",4.3,3.5,4.9,5.2,5.3,5.4,5.0,5.8
"MT","Aripuanã","Municipal",3.7,4.3,4.8,4.9,5.5,5.5,5.5,5.5
"MT","Aripuanã","Pública",3.9,4.1,4.8,4.9,5.4,5.5,5.4,5.6
"MT","Barão de Melgaço","Estadual",3.6,4.1,4.1,4.0,4.1,4.8,5.5,4.8
"MT","Barão de Melgaço","Pública",3.3,3.9,4.0,4.0,4.1,4.7,5.5,4.7
"MT","Barra do Bugres","Estadual",3.5,3.8,4.9,4.7,5.1,5.5,5.5,5.6
"MT","Barra do Bugres","Municipal",3.2,3.5,3.7,4.3,4.7,4.9,5.1,4.6
"MT","Barra do Bugres","Pública",3.4,3.7,4.5,4.6,4.9,5.3,5.4,5.2
"MT","Barra do Garças","Estadual",4.0,4.4,5.1,5.1,5.5,5.9,6.0,5.5
"MT","Barra do Garças","Municipal",3.4,4.2,4.7,4.6,5.6,5.6,5.7,5.7
"MT","Barra do Garças","Pública",3.7,4.3,4.8,4.8,5.5,5.7,5.8,5.6
"MT","Bom Jesus do Araguaia","Estadual",-,-,4.2,-,4.4,-,5.7,5.2
"MT","Bom Jesus do Araguaia","Municipal",2.5,2.9,-,4.0,4.1,4.5,5.4,5.2
"MT","Bom Jesus do Araguaia","Pública",2.5,3.1,3.6,4.1,4.1,4.5,5.5,5.2
"MT","Brasnorte","Estadual",3.8,4.4,3.5,5.3,4.5,5.7,5.9,-
"MT","Brasnorte","Municipal",3.3,4.0,4.2,4.1,5.0,5.3,4.9,5.4
"MT","Brasnorte","Pública",3.5,4.1,4.1,4.4,4.9,5.3,5.4,5.7
"MT","Cáceres","Estadual",3.9,4.7,5.0,4.9,5.0,5.4,5.5,5.1
"MT","Cáceres","Municipal",3.5,3.7,4.4,4.4,4.5,4.6,5.0,5.1
"MT","Cáceres","Pública",3.7,4.2,4.6,4.7,4.8,5.0,5.2,5.1
"MT","Campinápolis","Estadual",-,3.3,4.1,5.0,-,-,5.6,5.2
"MT","Campinápolis","Municipal",2.2,3.3,3.9,4.2,4.7,4.6,4.9,-
"MT","Campinápolis","Pública",2.2,3.3,3.9,4.4,4.7,4.6,5.0,4.8
"MT","Campo Novo do Parecis","Estadual",-,4.7,5.0,5.3,5.0,5.1,5.3,5.6
"MT","Campo Novo do Parecis","Municipal",3.5,4.4,4.6,4.4,5.4,5.7,5.9,5.8
"MT","Campo Novo do Parecis","Pública",3.5,4.5,4.7,4.5,5.4,5.6,5.8,5.8
"MT","Campo Verde","Estadual",4.1,4.7,5.5,5.3,5.1,5.7,5.4,5.3
"MT","Campo Verde","Municipal",4.3,4.5,5.1,5.6,5.7,6.0,6.3,6.6
"MT","Campo Verde","Pública",4.3,4.5,5.2,5.5,5.5,6.0,6.0,6.3
"MT","Campos de Júlio","Estadual",-,5.3,6.0,-,5.4,5.7,6.3,-
"MT","Campos de Júlio","Municipal",3.6,4.6,5.3,5.6,5.9,6.3,5.8,6.0
"MT","Campos de Júlio","Pública",3.8,4.7,5.4,5.6,5.8,5.9,5.9,6.0
"MT","Canabrava do Norte","Estadual",3.4,4.0,4.5,3.8,-,-,-,-
"MT","Canabrava do Norte","Municipal",2.9,3.8,4.1,4.2,4.2,5.2,4.8,-
"MT","Canabrava do Norte","Pública",3.1,3.9,4.4,4.0,4.2,5.2,4.8,4.9
"MT","Canarana","Estadual",3.4,3.9,4.8,5.5,5.3,5.7,6.0,5.1
"MT","Canarana","Municipal",3.2,4.3,4.6,5.7,5.1,5.5,5.2,5.4
"MT","Canarana","Pública",3.3,4.2,4.6,5.5,5.2,5.6,5.5,5.3
"MT","Carlinda","Estadual",3.7,4.2,5.0,5.9,5.7,5.6,5.6,6.1
"MT","Carlinda","Municipal",3.4,4.3,5.1,4.9,5.5,5.7,5.3,4.8
"MT","Carlinda","Pública",3.6,4.2,5.0,5.3,5.6,5.6,5.5,5.4
"MT","Castanheira","Estadual",4.1,4.0,4.8,5.0,5.3,5.4,4.9,5.1
"MT","Castanheira","Municipal",4.1,3.6,4.5,4.8,4.9,5.3,5.2,5.3
"MT","Castanheira","Pública",4.0,3.8,4.6,4.9,5.1,5.4,5.1,5.2
"MT","Chapada dos Guimarães","Estadual",3.3,3.7,4.9,4.7,4.7,5.5,-,-
"MT","Chapada dos Guimarães","Municipal",3.1,3.4,4.0,4.5,4.4,4.8,5.4,5.2
"MT","Chapada dos Guimarães","Pública",3.2,3.5,4.3,4.4,4.5,5.0,5.4,5.2
"MT","Cláudia","Estadual",4.1,5.1,5.6,5.0,6.1,5.7,6.4,5.8
"MT","Cláudia","Municipal",3.5,4.4,4.7,3.9,4.7,5.1,5.7,6.2
"MT","Cláudia","Pública",3.8,4.6,5.0,4.4,5.2,5.4,5.9,6.1
"MT","Cocalinho","Estadual",4.2,5.6,4.9,5.0,5.4,5.4,4.4,-
"MT","Cocalinho","Municipal",3.2,4.5,3.9,3.9,4.3,4.8,5.3,-
"MT","Cocalinho","Pública",3.6,4.8,4.2,4.3,4.8,5.0,5.0,-
"MT","Colíder","Estadual",3.6,4.4,4.6,5.0,5.4,5.6,5.5,5.3
"MT","Colíder","Municipal",3.7,4.4,4.9,5.1,5.6,5.9,6.3,6.1
"MT","Colíder","Pública",3.6,4.4,4.8,5.1,5.5,5.8,6.0,5.9
"MT","Colniza","Estadual",3.2,3.9,4.6,5.0,5.1,5.5,6.2,5.7
"MT","Colniza","Municipal",3.0,3.8,4.3,4.5,4.7,5.1,5.5,5.2
"MT","Colniza","Pública",3.1,3.9,4.4,4.6,4.8,5.2,5.8,5.4
"MT","Comodoro","Estadual",3.5,4.1,4.8,5.4,4.6,-,-,-
"MT","Comodoro","Municipal",4.0,4.0,4.7,4.9,4.9,5.3,5.7,5.5
"MT","Comodoro","Pública",3.9,4.0,4.7,5.0,4.8,5.3,5.7,5.5
"MT","Confresa","Estadual",3.9,4.1,4.8,5.1,5.4,5.9,6.2,5.3
"MT","Confresa","Municipal",-,3.2,4.1,4.1,4.3,4.7,4.9,4.7
"MT","Confresa","Pública",3.5,3.4,4.4,4.5,4.7,5.2,5.5,5.0
"MT","Conquista D'Oeste","Municipal",-,3.0,3.9,5.4,-,5.4,5.9,5.0
"MT","Conquista D'Oeste","Pública",-,2.9,3.9,5.4,-,5.4,5.9,5.0
"MT","Cotriguaçu","Estadual",3.8,4.3,4.9,5.4,4.9,5.6,5.7,5.0
"MT","Cotriguaçu","Municipal",3.4,4.0,4.0,4.6,4.8,5.8,6.0,6.6
"MT","Cotriguaçu","Pública",3.7,4.2,4.2,4.8,4.8,5.7,5.8,5.7
"MT","Cuiabá","Estadual",3.4,4.1,4.6,4.9,5.0,5.4,5.5,5.3
"MT","Cuiabá","Municipal",3.7,4.1,4.5,4.8,5.1,5.5,5.7,5.8
"MT","Cuiabá","Pública",3.6,4.1,4.5,4.8,5.0,5.4,5.6,5.6
"MT","Curvelândia","Estadual",4.0,4.6,4.7,4.3,4.4,5.9,6.2,5.6
"MT","Curvelândia","Municipal",4.6,4.5,4.7,3.7,5.2,4.6,5.8,5.1
"MT","Curvelândia","Pública",4.4,4.6,4.7,3.9,4.8,5.5,6.0,5.4
"MT","Denise","Estadual",3.2,4.1,4.9,5.1,4.7,5.7,6.1,5.9
"MT","Denise","Municipal",3.0,3.5,4.6,4.7,4.9,5.1,5.0,5.0
"MT","Denise","Pública",3.1,3.9,4.7,4.9,4.8,5.4,5.6,5.5
"MT","Diamantino","Estadual",4.0,4.2,4.7,4.9,5.3,5.8,5.8,5.2
"MT","Diamantino","Municipal",4.3,4.8,5.1,5.1,4.8,5.5,5.6,5.7
"MT","Diamantino","Pública",4.1,4.5,4.9,5.0,5.1,5.7,5.7,5.4
"MT","Dom Aquino","Estadual",4.5,4.6,4.9,5.6,5.3,6.6,6.3,6.2
"MT","Dom Aquino","Municipal",1.5,4.3,3.9,3.9,-,-,4.9,5.4
"MT","Dom Aquino","Pública",3.8,4.5,4.6,5.1,5.3,6.6,5.5,5.8
"MT","Feliz Natal","Estadual",-,-,-,-,-,-,-,-
"MT","Feliz Natal","Municipal",3.4,4.2,4.6,4.2,5.1,5.6,5.4,5.4
"MT","Feliz Natal","Pública",3.7,4.1,4.7,4.2,5.1,5.6,5.4,5.5
"MT","Figueirópolis D'Oeste","Estadual",3.3,4.3,5.0,5.0,5.0,5.8,5.9,5.2
"MT","Figueirópolis D'Oeste","Municipal",-,-,-,5.1,-,-,-,-
"MT","Figueirópolis D'Oeste","Pública",3.3,4.3,5.0,5.0,5.0,5.8,5.9,5.2
"MT","Gaúcha do Norte","Estadual",-,4.3,5.0,4.7,5.3,5.6,5.2,5.8
"MT","Gaúcha do Norte","Municipal",3.1,4.7,4.5,5.3,4.4,5.5,5.7,5.8
"MT","Gaúcha do Norte","Pública",3.5,4.5,4.9,4.9,4.8,5.6,5.5,5.8
"MT","General Carneiro","Estadual",-,-,5.6,-,-,-,-,-
"MT","General Carneiro","Municipal",4.0,4.2,4.3,4.2,4.6,-,4.8,5.0
"MT","General Carneiro","Pública",4.0,4.5,5.0,4.5,4.8,-,5.1,5.2
"MT","Glória D'Oeste","Estadual",-,5.4,-,-,-,6.6,6.5,5.3
"MT","Glória D'Oeste","Municipal",3.7,3.8,4.9,5.6,5.2,5.7,5.7,6.5
"MT","Glória D'Oeste","Pública",3.5,4.7,5.0,5.6,5.2,6.1,6.1,5.9
"MT","Guarantã do Norte","Estadual",3.8,4.7,5.5,5.3,5.7,5.8,6.0,5.9
"MT","Guarantã do Norte","Municipal",2.8,4.2,3.9,4.9,6.0,6.5,6.4,6.4
"MT","Guarantã do Norte","Pública",3.2,4.4,4.3,5.0,5.9,6.3,6.3,6.2
"MT","Guiratinga","Estadual",4.1,4.8,5.4,5.0,5.3,5.9,5.6,5.8
"MT","Guiratinga","Municipal",3.8,4.2,5.5,4.8,-,5.4,5.4,5.8
"MT","Guiratinga","Pública",4.0,4.7,5.5,4.9,-,5.7,5.5,5.8
"MT","Indiavaí","Municipal",1.9,3.5,3.5,3.7,3.6,4.5,4.9,4.3
"MT","Indiavaí","Pública",1.9,3.5,3.5,3.7,3.6,4.5,4.9,4.3
"MT","Ipiranga do Norte","Municipal",2.4,4.9,5.5,5.4,6.0,6.2,6.1,6.5
"MT","Ipiranga do Norte","Pública",2.4,4.9,5.5,5.4,6.0,6.2,6.1,6.5
"MT","Itanhangá","Estadual",-,-,4.9,-,-,-,-,-
"MT","Itanhangá","Municipal",3.3,4.2,3.9,5.1,5.9,6.1,6.5,6.8
"MT","Itanhangá","Pública",3.3,4.2,4.3,5.1,6.0,6.1,6.5,6.8
"MT","Itaúba","Estadual",2.9,4.8,-,-,-,-,-,-
"MT","Itaúba","Municipal",0.7,4.5,5.2,4.1,4.9,5.4,5.0,5.6
"MT","Itaúba","Pública",1.1,4.5,5.2,4.1,4.9,5.4,5.0,5.6
"MT","Itiquira","Estadual",3.2,4.0,4.5,-,-,6.0,-,-
"MT","Itiquira","Municipal",3.5,4.3,5.0,5.0,4.9,5.3,6.0,5.7
"MT","Itiquira","Pública",3.5,4.3,4.9,5.0,4.9,5.4,6.0,5.7
"MT","Jaciara","Estadual",3.7,4.5,5.0,5.0,5.4,6.0,6.2,5.9
"MT","Jaciara","Municipal",4.0,4.4,5.3,5.3,5.1,6.2,6.1,5.9
"MT","Jaciara","Pública",3.8,4.5,5.1,5.1,5.3,6.0,6.2,5.9
"MT","Jangada","Estadual",3.1,3.7,4.3,4.6,4.4,4.5,4.3,4.1
"MT","Jangada","Pública",3.1,3.6,4.3,4.6,4.3,4.5,4.3,4.2
"MT","Jauru","Estadual",4.0,5.3,5.9,5.9,5.7,6.2,6.4,6.6
"MT","Jauru","Municipal",2.4,4.1,4.7,4.4,4.9,-,5.3,5.7
"MT","Jauru","Pública",3.5,5.0,5.7,5.6,5.5,6.1,6.2,6.5
"MT","Juara","Estadual",3.9,5.1,5.7,5.9,5.6,6.1,6.1,6.1
"MT","Juara","Municipal",3.5,4.0,4.7,5.1,4.9,5.2,-,-
"MT","Juara","Pública",3.8,4.6,5.3,5.6,5.5,5.9,6.1,6.2
"MT","Juína","Estadual",3.9,4.4,5.0,5.2,5.1,5.6,5.8,5.4
"MT","Juína","Municipal",3.8,3.9,4.0,5.0,5.0,5.3,5.5,5.5
"MT","Juína","Pública",3.9,4.3,4.8,5.2,5.1,5.5,5.8,5.4
"MT","Juruena","Estadual",4.7,6.3,-,-,6.2,-,5.7,5.2
"MT","Juruena","Municipal",3.7,4.4,4.6,5.1,6.0,5.8,6.2,5.7
"MT","Juruena","Pública",3.8,4.6,4.7,5.1,6.0,5.8,6.0,5.4
"MT","Juscimeira","Estadual",3.7,4.0,5.0,5.1,5.2,6.3,6.2,5.8
"MT","Juscimeira","Municipal",3.2,4.0,4.8,4.2,4.7,5.7,4.8,5.8
"MT","Juscimeira","Pública",3.5,4.0,4.9,4.7,5.0,6.0,5.8,5.8
"MT","Lambari D'Oeste","Estadual",2.9,3.3,4.1,4.5,4.7,4.9,5.2,5.7
"MT","Lambari D'Oeste","Municipal",-,-,-,3.6,3.7,-,4.0,5.2
"MT","Lambari D'Oeste","Pública",2.7,3.3,4.0,4.0,4.1,4.7,4.7,5.4
"MT","Lucas do Rio Verde","Estadual",4.6,5.6,6.0,5.4,5.5,5.9,6.0,5.7
"MT","Lucas do Rio Verde","Municipal",4.4,4.8,5.8,6.2,6.5,6.5,6.7,6.7
"MT","Lucas do Rio Verde","Pública",4.4,4.9,5.8,6.1,6.3,6.4,6.5,6.5
"MT","Luciara","Estadual",2.7,3.2,3.5,3.9,3.8,4.7,5.4,5.3
"MT","Luciara","Pública",2.8,3.2,3.6,3.8,3.8,4.7,5.4,5.3
"MT","Vila Bela da Santíssima Trindade","Estadual",3.0,3.8,4.3,-,4.5,5.3,-,4.4
"MT","Vila Bela da Santíssima Trindade","Municipal",2.7,3.4,3.9,4.2,4.3,-,4.5,4.5
"MT","Vila Bela da Santíssima Trindade","Pública",2.7,3.5,3.9,3.9,4.3,5.0,-,4.5
"MT","Marcelândia","Estadual",4.0,4.7,5.1,5.1,5.2,5.7,6.2,5.7
"MT","Marcelândia","Municipal",3.7,3.9,4.6,4.6,4.9,5.1,5.5,5.9
"MT","Marcelândia","Pública",3.8,4.2,4.8,4.9,5.1,5.4,5.8,5.8
"MT","Matupá","Estadual",4.1,5.1,5.4,5.8,6.4,6.7,7.0,6.4
"MT","Matupá","Municipal",-,4.6,4.7,-,5.5,5.4,6.1,6.0
"MT","Matupá","Pública",4.2,4.9,5.3,5.8,6.3,6.5,6.9,6.4
"MT","Mirassol d'Oeste","Estadual",3.5,4.8,5.6,5.0,5.1,5.5,5.8,5.7
"MT","Mirassol d'Oeste","Municipal",3.3,3.5,4.7,5.2,5.1,6.0,6.1,5.8
"MT","Mirassol d'Oeste","Pública",3.5,4.4,5.4,5.0,5.1,5.6,5.9,5.7
"MT","Nobres","Estadual",3.5,4.2,4.7,4.5,4.6,5.3,5.4,5.4
"MT","Nobres","Municipal",3.1,3.5,4.4,4.4,4.9,4.8,5.1,5.6
"MT","Nobres","Pública",3.4,3.9,4.5,4.4,4.7,5.2,5.3,5.5
"MT","Nortelândia","Estadual",3.2,5.0,5.2,5.0,4.7,5.2,5.5,5.7
"MT","Nortelândia","Municipal",3.8,4.9,6.6,6.7,6.1,6.2,5.8,6.1
"MT","Nortelândia","Pública",3.4,5.0,5.5,5.7,5.2,5.6,5.7,5.8
"MT","Nossa Senhora do Livramento","Estadual",4.2,3.6,4.3,4.0,4.3,5.2,5.4,4.8
"MT","Nossa Senhora do Livramento","Municipal",-,3.7,-,4.0,4.5,5.0,5.5,-
"MT","Nossa Senhora do Livramento","Pública",4.3,3.8,4.3,4.0,4.4,5.1,5.4,4.7
"MT","Nova Bandeirantes","Estadual",4.2,4.1,4.9,5.3,6.0,5.7,6.5,6.1
"MT","Nova Bandeirantes","Municipal",3.4,-,4.7,4.5,5.5,5.6,5.6,-
"MT","Nova Bandeirantes","Pública",3.7,4.0,4.7,4.8,5.7,5.6,6.0,5.9
"MT","Nova Nazaré","Municipal",2.7,2.8,5.2,4.0,3.5,2.9,4.9,-
"MT","Nova Nazaré","Pública",2.7,2.8,5.2,4.0,3.5,2.9,4.9,-
"MT","Nova Lacerda","Municipal",3.2,3.5,4.3,4.8,5.2,5.6,5.6,5.4
"MT","Nova Lacerda","Pública",3.2,3.5,4.3,4.8,5.2,5.6,5.6,5.4
"MT","Nova Santa Helena","Estadual",-,-,-,-,-,5.4,-,-
"MT","Nova Santa Helena","Municipal",3.7,4.5,5.2,4.6,5.1,5.7,5.8,5.7
"MT","Nova Santa Helena","Pública",3.7,4.4,5.2,4.7,5.2,5.5,5.8,5.7
"MT","Nova Brasilândia","Estadual",3.2,3.4,-,4.5,4.4,5.3,5.5,5.3
"MT","Nova Brasilândia","Municipal",-,2.5,-,4.2,-,-,-,-
"MT","Nova Brasilândia","Pública",3.3,3.1,-,4.5,4.4,5.3,5.5,5.3
"MT","Nova Canaã do Norte","Estadual",3.9,5.0,5.3,5.0,5.1,5.7,5.5,5.9
"MT","Nova Canaã do Norte","Municipal",4.0,4.3,4.8,4.9,5.9,5.6,5.6,5.6
"MT","Nova Canaã do Norte","Pública",4.0,4.5,4.9,4.9,5.6,5.6,5.6,5.7
"MT","Nova Mutum","Estadual",-,-,-,-,-,-,-,-
"MT","Nova Mutum","Municipal",4.2,4.7,5.3,5.4,5.7,5.8,6.0,5.9
"MT","Nova Mutum","Pública",4.2,4.7,5.3,5.4,5.7,5.8,6.0,5.9
"MT","Nova Olímpia","Estadual",2.6,-,-,-,-,-,-,-
"MT","Nova Olímpia","Municipal",3.8,4.0,5.0,5.1,5.3,5.6,5.9,5.9
"MT","Nova Olímpia","Pública",3.6,4.0,5.0,5.1,5.3,5.6,5.9,5.9
"MT","Nova Ubiratã","Municipal",3.4,3.7,4.6,4.8,5.1,5.5,5.5,5.5
"MT","Nova Ubiratã","Pública",3.4,3.7,4.6,4.8,5.1,5.5,5.5,5.5
"MT","Nova Xavantina","Estadual",3.7,4.5,4.7,5.3,4.8,5.0,5.2,4.8
"MT","Nova Xavantina","Municipal",3.2,4.1,4.5,4.8,4.9,5.9,5.2,6.1
"MT","Nova Xavantina","Pública",3.4,4.2,4.5,4.9,4.9,5.6,5.2,5.9
"MT","Novo Mundo","Estadual",2.4,5.5,6.4,6.2,-,-,-,-
"MT","Novo Mundo","Municipal",3.6,4.4,5.4,4.9,5.6,5.8,5.8,6.2
"MT","Novo Mundo","Pública",3.5,4.6,5.6,5.2,5.6,5.8,5.8,6.2
"MT","Novo Horizonte do Norte","Estadual",-,3.4,4.7,-,4.7,-,-,6.9
"MT","Novo Horizonte do Norte","Municipal",3.7,4.1,4.2,5.4,6.2,6.1,5.9,6.1
"MT","Novo Horizonte do Norte","Pública",3.6,3.9,4.3,5.4,5.5,6.1,5.9,6.4
"MT","Novo São Joaquim","Estadual",3.4,4.7,5.3,5.2,-,6.2,5.8,5.8
"MT","Novo São Joaquim","Municipal",3.0,3.6,4.4,4.4,4.9,5.2,5.9,6.0
"MT","Novo São Joaquim","Pública",3.2,4.0,4.8,4.7,4.9,5.6,5.9,5.9
"MT","Paranaíta","Estadual",3.9,5.0,5.3,5.3,6.2,5.6,5.6,6.1
"MT","Paranaíta","Municipal",3.0,4.1,4.9,5.0,5.2,5.2,5.2,6.2
"MT","Paranaíta","Pública",3.3,4.5,5.0,5.1,5.5,5.3,5.3,6.2
"MT","Paranatinga","Estadual",3.3,4.7,5.1,5.8,6.1,6.2,6.4,6.5
"MT","Paranatinga","Municipal",2.9,4.1,4.3,4.8,5.1,5.6,5.9,5.8
"MT","Paranatinga","Pública",3.1,4.3,4.7,5.2,5.4,5.8,6.1,6.1
"MT","Novo Santo Antônio","Municipal",1.4,2.9,3.7,3.2,4.8,4.6,5.7,4.9
"MT","Novo Santo Antônio","Pública",1.4,2.9,3.7,3.2,4.8,4.6,5.7,4.9
"MT","Pedra Preta","Estadual",3.4,4.6,5.0,5.1,5.4,5.6,5.6,5.6
"MT","Pedra Preta","Municipal",3.4,4.1,5.1,5.5,5.2,5.8,5.9,5.8
"MT","Pedra Preta","Pública",3.5,4.3,5.1,5.3,5.5,5.7,5.8,5.7
"MT","Peixoto de Azevedo","Estadual",3.2,3.5,4.5,4.8,4.7,5.7,5.7,5.1
"MT","Peixoto de Azevedo","Municipal",-,4.0,4.3,4.9,4.8,5.1,5.5,5.2
"MT","Peixoto de Azevedo","Pública",3.5,3.9,4.4,4.8,4.7,5.3,5.6,5.2
"MT","Planalto da Serra","Estadual",-,4.4,5.3,-,5.7,5.8,7.2,-
"MT","Planalto da Serra","Municipal",2.4,3.8,4.3,4.7,4.4,4.9,5.2,5.8
"MT","Planalto da Serra","Pública",2.6,4.1,4.6,4.7,5.0,5.4,6.4,5.8
"MT","Poconé","Estadual",3.1,3.8,4.0,4.0,4.1,4.4,4.7,4.4
"MT","Poconé","Municipal",2.7,3.5,3.7,4.1,4.3,4.5,4.4,4.2
"MT","Poconé","Pública",2.9,3.7,3.9,4.0,4.1,4.4,4.6,4.4
"MT","Pontal do Araguaia","Estadual",-,4.3,5.5,5.2,4.7,5.1,4.8,6.3
"MT","Pontal do Araguaia","Municipal",2.3,3.8,4.6,4.3,4.9,4.5,5.3,5.8
"MT","Pontal do Araguaia","Pública",2.4,3.9,4.9,4.6,4.9,4.7,5.2,6.0
"MT","Ponte Branca","Estadual",-,4.1,-,-,-,-,-,-
"MT","Ponte Branca","Municipal",-,5.0,5.0,5.4,5.4,5.8,5.9,-
"MT","Ponte Branca","Pública",-,4.6,5.0,5.4,5.4,5.8,5.9,-
"MT","Pontes e Lacerda","Estadual",3.5,4.5,5.0,5.3,5.1,5.8,5.6,5.5
"MT","Pontes e Lacerda","Municipal",3.8,4.1,4.4,5.2,4.9,5.7,5.3,5.7
"MT","Pontes e Lacerda","Pública",3.6,4.4,4.8,5.2,5.1,5.8,5.5,5.6
"MT","Porto Alegre do Norte","Estadual",3.9,4.0,4.7,4.8,5.0,5.6,5.2,5.5
"MT","Porto Alegre do Norte","Municipal",-,3.4,5.3,3.4,-,4.4,4.7,4.2
"MT","Porto Alegre do Norte","Pública",3.9,3.8,4.8,4.5,4.9,5.4,5.1,5.2
"MT","Porto dos Gaúchos","Estadual",3.2,4.6,5.5,-,-,5.0,6.1,6.9
