ano,id_municipio,PT,OUTRO
2010,2408607,1988,151
2010,2411700,1302,917
2010,2412500,7834,1812
2010,2415008,974,432
2010,5101258,2961,4382
2010,5101407,3771,4272
2010,5103502,4846,4671
2010,5104906,2748,1301
2010,5106455,910,469
2010,5107008,4940,3612
2010,5107065,3011,2391
2010,5108303,936,750
2010,1100031,1795,1746
2010,1100379,2607,3207
2010,1101807,2046,2556
2010,2500502,4323,1849
2010,2500577,1208,330
2010,2501401,2501,824
2010,2503209,12106,5481
2010,2504207,1356,891
2010,2505204,1509,1513
2010,2506202,964,593
2010,2507101,4611,2779
2010,2507507,151821,84827
2010,2508703,1469,782
2010,2509008,4253,594
2010,2509156,2695,399
2010,2510907,3835,1828
2010,2512507,9790,7915
2010,2514305,2295,404
2010,2516508,3845,2570
2010,2516607,4992,895
2010,1500859,2770,5308
2010,1503754,1858,2460
2010,1504802,11506,17238
2010,1505700,7528,3222
2010,1505908,6002,4846
2010,1507102,4869,4146
2010,1507409,4494,3483
2010,1508050,2900,2789
2010,1508407,8105,9669
2010,5203104,1238,493
2010,5203962,608,1280
2010,5206701,957,1254
2010,5208707,230309,287891
2010,5209200,3407,3531
2010,5210901,5227,3353
2010,5216007,824,852
2010,5216908,992,782
2010,5218904,4213,5511
2010,5220280,557,688
2010,2603801,7321,1116
2010,2604205,13231,1824
2010,2605004,9120,1423
2010,2605103,14238,1212
2010,2605400,6472,1797
2010,2606200,26992,5293
2010,2608206,5571,1472
2010,2610202,10280,1302
2010,2610301,5067,298
2010,2611533,3382,171
2010,2611903,7808,1415
2010,2612554,5408,715
2010,2612703,3862,1960
2010,2613701,30522,9265
2010,2614006,7544,1064
2010,2202133,2525,201
2010,2202539,1914,1454
2010,2202901,8473,1842
2010,2203206,3562,1403
2010,2205532,2153,496
2010,2207405,1979,514
2010,2209609,1901,360
2010,2210979,1138,200
2010,2211308,7938,1427
2010,2100808,6356,728
2010,2102077,5274,644
2010,2103174,5149,725
2010,2103604,21263,3426
2010,2105351,4921,844
2010,2106607,11075,1291
2010,2106805,5544,526
2010,2107100,6870,627
2010,2107506,23067,2734
2010,2108207,13298,3135
2010,2109700,2721,578
2010,2110906,4466,612
2010,2111631,2299,475
2010,2112233,6378,1533
2010,2112902,10286,1835
2010,2300200,18287,3184
2010,2300606,2691,834
2010,2304202,40574,11679
2010,2304608,2715,1099
2010,2304657,5203,653
2010,2306207,3026,1102
2010,2307403,7769,2663
2010,2307601,23501,3389
2010,2308302,12429,1224
2010,2309805,5227,979
2010,2310704,16704,2444
2010,2313559,6966,1204
2010,2313609,10688,3274
2010,4202453,2365,3611
2010,4204459,815,691
2010,4205704,4055,4961
2010,4206207,2217,3658
2010,4207007,17204,10932
2010,4210506,7026,4807
2010,4210902,1332,1045
2010,4211850,804,678
2010,4212908,5139,3954
2010,4216305,4399,6740
2010,4217303,3157,2366
2010,4217600,3226,3678
2010,4218756,1221,1551
2010,4219150,1027,832
2010,4102406,8286,8169
2010,4106308,3903,5819
2010,4108304,59140,52513
2010,4108809,7857,6502
2010,4110706,13629,15233
2010,4111100,1490,1963
2010,4114104,5205,4678
2010,4114906,1935,2942
2010,4115705,6695,6330
2010,4115804,11576,9359
2010,4118303,870,494
2010,4118451,1736,1421
2010,4122008,4216,2946
2010,4122651,1357,1715
2010,4123402,2816,2655
2010,4123857,4063,1782
2010,4124301,634,787
2010,4125357,2040,1424
2010,4125456,1463,868
2010,4127403,4035,4737
2010,4127957,1972,2700
2010,3301108,4266,5406
2010,3301306,5823,5725
2010,3301850,12835,5552
2010,3302452,2121,1538
2010,3303104,3137,3269
2010,3304508,2358,1961
2010,3305000,8557,8471
2010,2901908,5367,2103
2010,2903805,5558,2236
2010,2904704,4255,4008
2010,2906899,2956,1486
2010,2908309,7297,1184
2010,2909901,13141,2805
2010,2910909,1468,1077
2010,2911105,7539,2577
2010,2912905,5142,2045
2010,2914406,8552,1163
2010,2916005,6610,1997
2010,2918407,63638,15482
2010,2919058,2888,552
2010,2920452,3885,877
2010,2922607,3427,1408
2010,2922656,4990,475
2010,2922706,4975,990
2010,2924058,4398,1870
2010,2929404,4148,1180
2010,2930154,11263,1850
2010,2931350,33853,16794
2010,2931400,3261,561
2010,4302352,3595,3100
2010,4304309,1956,2530
2010,4305439,1475,1012
2010,4306007,5360,3230
2010,4306379,1009,1081
2010,4306452,1157,942
2010,4307401,739,1090
2010,4307559,1680,2104
2010,4307807,9093,7996
2010,4309100,6066,12445
2010,4310363,1111,710
2010,4310553,1241,708
2010,4312385,850,1118
2010,4313334,764,839
2010,4314506,4063,3271
2010,4315503,4056,5046
2010,4316451,3582,2304
2010,4317509,25237,14926
2010,4320453,1172,458
2010,4320859,1439,974
2010,4321857,1491,963
2010,3100203,5201,6275
2010,3101003,3183,1919
2010,3102100,3512,2811
2010,3107406,9519,11629
2010,3109204,2924,1356
2010,3109253,1394,904
2010,3113305,8859,6154
2010,3114006,3480,2534
2010,3114709,997,982
2010,3115607,281,506
2010,3116001,1587,1288
2010,3116100,4464,769
2010,3119302,7912,6201
2010,3119906,1011,1011
2010,3120607,1552,1274
2010,3120839,1145,1254
2010,3121803,2906,1023
2010,3122405,1507,1625
2010,3122801,858,885
2010,3123304,1829,1102
2010,3126505,2760,1134
2010,3126604,1682,618
2010,3127354,1663,445
2010,3128709,12478,10217
2010,3130101,10241,3444
2010,3130606,1962,2224
2010,3130804,786,988
2010,3131604,2603,1294
2010,3133600,2403,1887
2010,3136108,1925,761
2010,3136900,2461,2130
2010,3137700,4404,4624
2010,3138401,16454,7682
2010,3138906,2533,699
2010,3139250,2521,1168
2010,3140555,2479,1311
2010,3141900,1117,898
2010,3142304,1643,904
2010,3143708,1398,519
2010,3144656,2586,1321
2010,3144904,1140,760
2010,3145208,11529,12619
2010,3146552,2282,499
2010,3148004,31545,32413
2010,3151503,7767,7024
2010,3154309,3000,4528
2010,3155801,4433,3428
2010,3156403,1654,639
2010,3157104,1783,1074
2010,3160108,1289,1071
2010,3160702,14726,7138
2010,3161650,1105,648
2010,3162203,2445,1416
2010,3164209,3302,414
2010,3165909,1639,751
2010,3169000,4702,3785
2010,3171006,7333,2360
2010,3171030,3136,671
2010,3171105,1005,605
2010,3500501,2118,6036
2010,3502200,4670,5974
2010,3504800,1532,2831
2010,3508108,3695,3856
2010,3509809,835,1319
2010,3514957,628,856
2010,3515202,1904,2446
2010,3516705,5710,14588
2010,3516804,1388,660
2010,3517604,5882,3779
2010,3518909,1478,989
2010,3519105,1579,2485
2010,3524709,7614,11426
2010,3528205,1026,914
2010,3528700,1221,874
2010,3529906,4781,4745
2010,3532827,2051,2474
2010,3533809,549,1058
2010,3534104,1408,1809
2010,3534708,18340,23782
2010,3534757,2535,1580
2010,3538105,3115,3897
2010,3539202,5261,5780
2010,3541406,34249,53923
2010,3542107,1684,2855
2010,3542602,9979,15679
2010,3543006,6212,3218
2010,3543303,25184,24486
2010,3544103,10938,8501
2010,3545209,25917,21660
2010,3546256,420,659
2010,3546603,6047,8021
2010,3547502,4511,7350
2010,3551207,1237,944
2010,1400704,1774,1153
2010,1600303,82215,45289
2010,1600501,5867,1895
2010,1600550,1388,296
2010,2800670,8568,4494
2010,2801504,4995,2632
2010,2804607,6368,5599
2010,2805406,6992,4446
2010,5000609,8044,6319
2010,5002704,141709,183472
2010,5003207,26077,16017
2010,5005681,4247,4283
2010,5005806,3807,2855
2010,5006408,1832,2441
2010,5007109,3991,3684
2010,5007406,4914,4270
2010,5007976,760,1153
2010,1300300,10605,718
2010,1302009,3495,362
2010,1303601,1946,1041
2010,3200300,2847,4399
2010,3203205,24518,30502
2010,3204104,6025,3562
2010,3204500,3834,2597
2010,1703206,1152,1074
2010,1703883,714,541
2010,1703891,1286,675
2010,1705557,1371,656
2010,1716109,9183,9361
2010,1720200,2983,951
2010,1200179,916,3481
2010,1200393,1392,1666
2010,2702108,4303,4133
2010,2702900,11679,2242
2010,2703700,2006,716
2010,2706604,3132,1056
2010,2707206,4330,1163
2010,2708956,4221,747
2010,2400307,4057,1317
2010,2402006,19674,5476
2010,2404200,5064,5419
2010,2404853,3757,766
2010,2405702,4212,2153
2010,2406403,1125,773
2010,2408508,1577,638
2010,2409407,9923,2141
2010,2414001,3773,2968
2010,2414704,1820,1114
2010,5104500,797,562
2010,5105606,3179,3635
2010,5106109,5613,2108
2010,5106158,2497,3494
2010,5107859,1920,1988
2010,5108006,1744,2199
2010,5108402,61083,44342
2010,5108907,1094,1374
2010,1100023,15181,24037
2010,1100296,2320,2754
2010,1100338,3643,5821
2010,1100502,2912,2384
2010,1100601,1225,1614
2010,2500536,1491,1215
2010,2503555,1663,922
2010,2504355,1676,897
2010,2504702,2393,419
2010,2504801,5713,1364
2010,2505006,2292,1498
2010,2505808,1104,819
2010,2508109,2324,273
2010,2512002,3838,4106
2010,2512036,1801,242
2010,2512762,1214,1064
2010,2513943,908,506
2010,2514602,1425,699
2010,1500958,5497,4835
2010,1501006,3633,2334
2010,1501907,7648,3273
2010,1502103,39916,17335
2010,1502707,10166,8681
2010,1503507,9911,5624
2010,1503804,11383,11102
2010,1504307,9674,4914
2010,1507706,8254,3396
2010,1508084,7996,6172
2010,5200175,1093,1371
2010,5200209,698,784
2010,5200902,1431,1149
2010,5203500,4887,4775
2010,5210562,1965,904
2010,5211503,20343,26136
2010,5213756,1919,3463
2010,5213855,835,777
2010,5218300,6794,7978
2010,5219357,1148,947
2010,5220108,6297,7735
2010,5221809,970,823
2010,2601201,23171,4313
2010,2603306,3997,535
2010,2603454,40047,14296
2010,2604106,79368,42082
2010,2605301,13515,1530
2010,2608404,5263,842
2010,2609154,5023,1213
2010,2610806,8253,1094
2010,2611200,4568,910
2010,2612109,2620,835
2010,2614501,17201,7342
2010,2615300,20375,5570
2010,2201150,3582,794
2010,2201200,12976,6097
2010,2201919,2437,811
2010,2202026,2936,643
2010,2202778,3076,296
2010,2203107,3288,678
2010,2203701,10599,6287
2010,2203800,1773,473
2010,2205250,1942,334
2010,2205508,16625,3143
2010,2205557,4168,609
2010,2206100,3011,1824
2010,2207850,1923,232
2010,2209807,2364,304
2010,2209872,2394,500
2010,2210938,2893,743
2010,2100832,4706,1249
2010,2101400,21602,11020
2010,2102150,3196,591
2010,2104628,1933,1301
2010,2105658,2410,383
2010,2105948,3453,1031
2010,2107605,7911,693
2010,2108405,5190,892
2010,2110237,2986,376
2010,2111904,4686,371
2010,2112274,3060,202
2010,2300150,5032,1265
2010,2300507,4297,617
2010,2301703,9409,3560
2010,2301950,8468,1891
2010,2302008,8754,905
2010,2305001,11800,3590
2010,2305704,4646,516
2010,2306306,19303,3008
2010,2308351,6137,667
2010,2310902,5947,912
2010,2310951,3561,772
2010,2311231,3343,271
2010,2312106,5976,1659
2010,2313807,8284,2323
2010,2313955,7037,1095
2010,4200705,2556,3334
2010,4202081,1037,941
2010,4202131,1620,1970
2010,4202503,1015,1590
2010,4202602,1783,3224
2010,4204301,16759,19900
2010,4204608,38465,48584
2010,4204905,2585,2630
2010,4207601,1554,989
2010,4207759,1250,1328
2010,4207809,2748,2256
2010,4208708,2382,4036
2010,4209854,1518,1189
2010,4210035,1474,1866
2010,4210100,8970,18922
2010,4210407,2225,1504
2010,4211751,3624,4651
2010,4212270,1625,759
2010,4213708,4129,3315
2010,4215075,1740,1002
2010,4215752,1093,529
2010,4216057,1072,1232
2010,4216701,4670,3214
2010,4219176,1501,1230
2010,4219200,1978,1462
2010,4100608,3917,2941
2010,4100905,1232,1241
2010,4101903,2907,5788
2010,4102901,5288,3596
2010,4103354,2037,1307
2010,4106852,781,1129
2010,4108957,2714,1899
2010,4109658,2364,903
2010,4115358,1221,2417
2010,4118600,1442,1679
2010,4119103,3359,3050
2010,4119251,1367,260
2010,4120853,1059,1345
2010,4121257,1263,1032
2010,4121406,5990,3137
2010,4122602,2170,3094
2010,4123709,2088,2754
2010,4124608,1445,2060
2010,4126900,1562,1760
2010,4127106,14266,14651
2010,4128609,3461,1774
2010,3303005,6790,5137
2010,3304805,5378,10710
2010,3305307,2022,2457
2010,3305703,3650,4452
2010,3306008,21440,10897
2010,2900108,2895,1289
2010,2900504,3878,891
2010,2901007,9955,4172
2010,2901502,4323,884
2010,2901700,5649,1003
2010,2903706,5581,919
2010,2903904,19394,5185
2010,2904308,5116,1207
2010,2906709,8350,3262
2010,2907202,26559,3746
2010,2907301,11061,2704
2010,2907608,6353,1617
2010,2907707,4768,835
2010,2910727,19028,18577
2010,2911501,2348,775
2010,2912202,4834,2108
2010,2916708,2573,1098
2010,2917359,3796,967
2010,2917706,9326,3862
2010,2918555,1898,960
2010,2918803,8981,1845
2010,2919157,9983,2124
2010,2920106,5722,2227
2010,2921203,10317,1742
2010,2921807,4094,1243
2010,2923308,2850,1327
2010,2924900,3133,596
2010,2925105,12524,4553
2010,2925253,4275,2533
2010,2925758,5072,5846
2010,2927903,3690,823
2010,2929206,14257,1949
2010,2932408,4879,1659
2010,2933059,4396,984
2010,2933604,16216,3397
2010,4300471,832,684
2010,4300554,738,532
2010,4301552,1029,1272
2010,4301875,1153,1033
2010,4303202,1297,1419
2010,4303301,1830,969
2010,4304614,1213,343
2010,4304903,2552,2564
2010,4305871,978,864
2010,4305900,2914,1611
2010,4305934,633,591
2010,4306106,16309,15759
2010,4306130,640,930
2010,4307815,1588,844
2010,4308433,1427,645
2010,4308656,1427,559
2010,4309159,1454,623
2010,4309258,461,560
2010,4310207,24949,18247
2010,4311155,3152,1685
2010,4312617,535,1128
2010,4312625,724,548
2010,4312674,469,805
2010,4313466,665,458
2010,4314134,686,808
2010,4314407,78873,82382
2010,4316733,781,511
2010,4317103,26388,17429
2010,4319372,1058,782
2010,4319703,1148,1279
2010,4319737,974,462
2010,4320503,1961,2069
2010,4322251,1319,1204
2010,4323507,1213,613
2010,3102407,1514,333
2010,3104452,1725,688
2010,3105400,8474,3816
2010,3106101,1253,627
2010,3107000,883,807
2010,3107802,4601,2827
2010,3110202,1736,719
2010,3110707,2026,4336
2010,3113206,7006,4741
2010,3114105,2428,3315
2010,3114501,4730,3412
2010,3120870,2065,1412
2010,3121605,13412,5444
2010,3126950,1495,405
2010,3128402,2340,1863
2010,3129806,38217,13251
2010,3130903,7991,4445
2010,3132206,3388,2736
2010,3134202,31920,16251
2010,3138674,1467,1946
2010,3138708,1474,1331
2010,3139904,3316,4902
2010,3140100,1503,706
2010,3140530,2353,1406
2010,3141801,8307,2377
2010,3142700,5117,2243
2010,3142908,8951,2635
2010,3145406,943,462
2010,3146305,5690,1972
2010,3146503,2054,2580
2010,3146701,2141,1246
2010,3147006,18846,16643
2010,3147501,690,358
2010,3148301,3377,1273
2010,3150000,1070,801
2010,3150109,1192,683
2010,3150158,2283,1453
2010,3152170,3439,1374
2010,3153806,982,323
2010,3153905,4659,1331
2010,3157005,11467,5423
2010,3159704,1274,553
2010,3161205,2310,1379
2010,3161304,2291,861
2010,3161403,1908,839
2010,3162104,5652,8569
2010,3162658,1799,313
2010,3162948,2446,1310
2010,3162955,5679,2624
2010,3164001,2544,1344
2010,3164605,2072,1252
2010,3168705,19010,9499
2010,3170701,17257,31846
2010,3501400,1040,872
2010,3502507,6405,10728
2010,3503356,627,736
2010,3503505,1207,918
2010,3504008,16115,18331
2010,3504602,3332,3861
2010,3504701,366,416
2010,3507506,18594,26375
2010,3509601,18922,13598
2010,3510203,8447,12570
2010,3512506,1041,1438
2010,3514924,986,782
2010,3515509,17947,13427
2010,3516309,45054,18045
2010,3516903,2850,2739
2010,3518404,17175,27947
2010,3519501,1041,1918
2010,3519709,9364,25128
2010,3520301,6235,6905
2010,3521804,5477,5134
2010,3521903,2594,5280
2010,3522000,477,1089
2010,3522109,16101,18733
2010,3526407,3403,9760
2010,3527256,602,754
2010,3527801,1270,1143
2010,3528007,3124,4202
2010,3528304,994,749
2010,3529500,1488,1176
2010,3529609,1223,1034
2010,3529807,2106,3528
2010,3530300,10190,14632
2010,3532405,3753,4041
2010,3532702,1110,1250
2010,3532868,402,470
2010,3533205,902,714
2010,3538204,2185,3900
2010,3538808,5100,7831
2010,3540309,646,827
2010,3541604,9840,5628
2010,3542206,5656,8304
2010,3544202,2101,2644
2010,3544301,1630,2871
2010,3545605,3211,3858
2010,3545704,1417,1580
2010,3547007,1123,1613
2010,3548500,73681,112845
2010,3550001,2051,4254
2010,3550407,3753,10557
2010,3551108,2043,2299
2010,3551405,2148,1972
2010,3552403,59989,34126
2010,3552908,1808,1452
2010,3553203,904,1990
2010,3554003,13471,33503
2010,3554409,2259,2143
2010,3554607,562,985
2010,3554805,4471,8212
2010,3557006,26723,20259
2010,3557105,15157,25057
2010,1400027,878,2347
2010,1600808,4540,1614
2010,2801009,5645,3059
2010,2803609,6612,5852
2010,5000906,2153,1922
2010,5005103,1203,1415
2010,5005152,1745,1356
2010,5005608,7348,5115
2010,5007802,2028,1127
2010,1300029,4828,316
2010,1300805,9787,677
2010,1302108,1863,186
2010,3200706,2999,2475
2010,3203304,2982,3539
2010,1702208,6411,5084
2010,1710904,1042,646
2010,1711803,706,479
2010,1716208,3692,726
2010,1716653,1557,876
2010,1717503,2134,1358
2010,2700201,5278,2558
2010,2704500,4950,4478
2010,2706802,4997,2553
2010,2400208,19042,4768
2010,2401404,2232,1721
2010,2401800,3062,1995
2010,2405207,2184,638
2010,2407708,3917,959
2010,2410207,2080,1428
2010,2411007,2332,581
2010,2412104,3017,319
2010,2413805,918,412
2010,5101902,2911,3133
2010,5102637,5650,4894
2010,5103700,1634,2079
2010,5104542,1152,1528
2010,5106703,667,467
2010,5107263,737,797
2010,5107800,6760,3287
2010,1100080,3062,2545
2010,1101492,2968,4063
2010,1101500,3206,2985
2010,2501609,4254,1893
2010,2502052,1090,183
2010,2502300,2227,372
2010,2505501,1050,410
2010,2511707,1539,1096
2010,2512077,1878,272
2010,2513604,2342,955
2010,2513851,1162,425
2010,2514008,1606,916
2010,2514404,1686,853
2010,2514701,1223,742
2010,2515930,1254,1019
2010,1501204,10382,4540
2010,1501576,3271,2364
2010,1501956,4578,2134
2010,1502772,5547,3076
2010,1502806,8589,2563
2010,1504703,19392,9079
2010,1505437,6493,4304
2010,1507508,4001,1809
2010,5200050,1929,1764
2010,5200258,22392,8778
2010,5200852,1743,1558
2010,5201801,2640,1798
2010,5202155,1997,2226
2010,5204508,14719,13895
2010,5204557,1025,808
2010,5205000,2113,2435
2010,5205059,1388,997
2010,5205455,2730,2014
2010,5206503,1208,1153
2010,5210307,1017,863
2010,5210604,2076,1376
2010,5211008,2188,2521
2010,5211800,8584,10754
2010,5213103,12555,9899
2010,5214903,995,694
2010,5215256,1379,653
2010,5215603,4098,4097
2010,5218607,2884,2775
2010,5219738,1511,890
2010,5219803,2692,1534
2010,5220058,599,657
2010,5220207,5171,5747
2010,5221080,783,510
2010,5221601,10618,5928
2010,5222054,2023,2097
2010,2601003,3162,1842
2010,2602100,15547,2907
2010,2603009,14000,965
2010,2604007,18273,10794
2010,2606606,10309,972
2010,2607109,2054,271
2010,2610707,78066,22112
2010,2613107,13442,3121
2010,2613503,13192,1264
2010,2613602,12484,2098
2010,2615607,9472,1345
2010,2615805,7401,997
2010,2200103,2465,525
2010,2200806,986,629
2010,2201770,2711,441
2010,2201988,1829,133
2010,2202075,1720,198
2010,2202455,1824,259
2010,2203404,3478,842
2010,2204154,1414,79
2010,2205359,1693,182
2010,2205904,2338,316
2010,2206001,1504,750
2010,2207777,2769,562
2010,2207793,2165,449
2010,2207959,2075,285
2010,2208908,2250,714
2010,2100907,12696,3715
2010,2105104,11125,587
2010,2105708,13516,5695
2010,2105922,3888,310
2010,2107456,4500,357
2010,2109007,4906,4393
2010,2109452,8636,914
2010,2109551,2754,1145
2010,2110302,6142,762
2010,2111706,8192,669
2010,2111789,3882,297
2010,2114007,15993,2888
2010,2300903,6282,1048
2010,2302602,23128,3617
2010,2303303,7995,1277
2010,2304459,6760,840
2010,2308708,29422,3555
2010,2310506,17610,1381
2010,2311702,7561,1168
2010,2313302,20451,5714
2010,2313500,17682,5138
2010,4201000,2814,2042
2010,4201307,4703,4707
2010,4201901,2089,1201
2010,4203402,1671,2639
2010,4205175,1218,403
2010,4205407,67109,101482
2010,4209201,714,656
2010,4209409,12030,14410
2010,4209508,1616,1816
2010,4213104,1880,1165
2010,4215604,907,633
2010,4215802,16896,22913
2010,4218400,2362,1943
2010,4219853,1071,688
2010,4100202,2118,951
2010,4102802,3391,5098
2010,4104501,6792,3936
2010,4106704,1660,1224
2010,4107124,1332,693
2010,4108403,24337,14507
2010,4109005,960,1281
2010,4112207,2215,1593
2010,4113429,1254,1188
2010,4113601,1630,849
2010,4116604,1083,898
2010,4117271,2441,1446
2010,4117453,1681,1551
2010,4118402,14905,24070
2010,4120101,760,1542
2010,4120358,1978,1566
2010,4121109,1845,1120
2010,4122156,4942,1569
2010,4125308,1497,1740
2010,4127908,2461,2043
2010,3300258,5425,5841
2010,3300951,2849,1143
2010,3302270,27198,7093
2010,3303955,6165,2089
2010,3305133,1972,2305
2010,3305901,3203,1753
2010,2903003,5787,875
2010,2903201,39360,11326
2010,2903508,5296,2398
2010,2904100,8102,958
2010,2906105,3659,1272
2010,2906824,6492,693
2010,2906873,7151,4231
2010,2908903,9622,2334
2010,2910503,11938,3166
2010,2911204,6989,4244
2010,2911253,1549,808
2010,2912301,4745,1870
2010,2913408,5504,1198
2010,2915908,2231,474
2010,2918506,6440,613
2010,2918605,3142,1168
2010,2922102,7172,1293
2010,2923001,8967,4929
2010,2925931,2997,1485
2010,2926202,8873,1452
2010,2926707,5824,1376
2010,2926806,4970,1037
2010,2926905,4355,1059
2010,2927606,6038,820
2010,2927705,4644,3480
2010,2928000,10058,5731
2010,2928109,12161,4503
2010,2929354,2037,877
2010,2933109,2708,1382
2010,2933505,5823,2353
2010,4300034,1320,1489
2010,4300570,954,962
2010,4300661,388,591
2010,4302105,26377,29348
2010,4302378,1041,563
2010,4302402,3605,3255
2010,4303400,1879,1225
2010,4304952,795,1071
2010,4305959,1141,1301
2010,4309407,6211,5819
2010,4310009,6269,5394
2010,4310413,894,494
2010,4311601,1970,1204
2010,4311908,1874,1413
2010,4312427,930,814
2010,4312476,1869,1872
2010,4313003,889,1064
2010,4313300,5496,6544
2010,4313409,64447,57057
2010,4313607,1685,1227
2010,4313656,3748,3333
2010,4314050,18125,8458
2010,4314423,1503,1597
2010,4315073,861,468
2010,4315131,687,501
2010,4315313,729,460
2010,4315453,677,726
2010,4315800,3063,2532
2010,4316402,11460,10291
2010,4318408,5412,5780
2010,4318705,65492,40610
2010,4319000,3713,7527
2010,4319364,773,446
2010,4319505,6991,6026
2010,4320701,4085,3562
2010,4321329,1081,794
2010,4321501,8589,8590
2010,4321600,9963,9931
2010,4323002,55917,51453
2010,4323358,828,874
2010,3100302,4292,2421
2010,3100401,1404,745
2010,3100708,684,632
2010,3101201,1592,1421
2010,3101409,579,946
2010,3102001,3666,4252
2010,3103504,28665,20970
2010,3105004,2923,1035
2010,3105509,1810,1592
2010,3106408,2754,1729
2010,3106507,4087,1059
2010,3107109,10184,9442
2010,3111903,1585,1231
2010,3113909,3426,2490
2010,3114204,5332,4580
2010,3117306,7166,3847
2010,3117801,2236,3044
2010,3117836,2832,509
2010,3122207,2167,1127
2010,3125101,7159,6461
2010,3130200,3584,825
2010,3130408,1626,1709
2010,3131208,4216,4714
2010,3131505,2736,2489
2010,3133808,14932,22544
2010,3134509,1123,1157
2010,3137809,4027,5593
2010,3140852,2774,1023
2010,3142205,3065,2975
2010,3144607,5901,6758
2010,3147105,18310,17481
2010,3148707,6588,3699
2010,3149507,923,742
2010,3154101,3158,1961
2010,3157500,1110,917
2010,3158201,4889,1486
2010,3163201,715,1557
2010,3164100,1833,758
2010,3165503,1395,1083
2010,3165800,663,667
2010,3167707,1840,975
2010,3167905,1488,1082
2010,3168051,1171,831
2010,3170800,10836,4692
2010,3171907,2133,598
2010,3500600,490,1516
2010,3502309,1004,1910
2010,3503901,16811,16748
2010,3505351,1992,864
2010,3505500,21368,28389
2010,3507209,324,300
2010,3513405,11373,21721
2010,3513900,1846,4530
2010,3514601,1509,2430
2010,3515152,3962,2066
2010,3515186,6095,14632
2010,3515608,1198,1670
2010,3520509,41159,36548
2010,3520905,2038,3942
2010,3523800,1987,1855
2010,3524600,2831,4896
2010,3526605,1404,2285
2010,3532108,1142,1049
2010,3533007,4452,4766
2010,3534500,587,1051
2010,3537206,2302,1748
2010,3539400,1931,2933
2010,3542404,3456,5439
2010,3543105,1215,1301
2010,3543808,1844,3172
2010,3544400,602,873
2010,3545100,1215,1427
2010,3550803,2050,3630
2010,3550902,2479,4468
2010,3552551,1155,738
2010,3552700,3248,3904
2010,3554656,476,948
2010,3555000,11778,17384
2010,3555109,3226,3886
2010,1400050,2408,3419
2010,1400506,1666,1652
2010,2802205,1677,1605
2010,2803500,22246,20382
2010,2804805,22160,30849
2010,2805109,2794,1467
2010,2806701,15797,14422
2010,2807105,11921,6883
2010,5000807,2148,2002
2010,5002902,3371,6465
2010,5003900,589,1022
2010,5005004,6239,5571
2010,1300631,4460,907
2010,1301407,9385,757
2010,1301704,13171,2574
2010,1303569,6549,731
2010,1303809,11635,1815
2010,3200201,6116,8079
2010,3200508,1816,1707
2010,3200607,16725,14065
2010,3202306,4979,7745
2010,3202504,2350,2422
2010,3202900,3080,3376
2010,3203320,5888,7808
2010,3204955,3285,2653
2010,1701903,2028,701
2010,1702158,1672,1020
2010,1702406,3475,887
2010,1712157,548,262
2010,1715259,785,454
2010,1200054,1315,1935
2010,2702553,5207,1174
2010,2703759,3016,1675
2010,2704609,2635,2026
2010,2705200,3468,3276
2010,2706406,8549,2232
2010,2707503,4873,3614
2010,2709004,2132,667
2010,2402600,19922,9722
2010,2403004,3197,1250
2010,2404606,3984,2203
2010,2406205,1949,858
2010,2406502,4203,2522
2010,2408201,5487,3494
2010,2410306,3441,1180
2010,2410504,2518,232
2010,2411205,9373,6007
2010,2413359,3676,1827
2010,5100201,3471,5515
2010,5100409,1980,2528
2010,5101308,2033,2804
2010,5101852,920,1104
2010,5103379,3552,2635
2010,5103809,641,1687
2010,5105002,2000,3052
2010,5107875,3086,3229
2010,1100072,1890,2058
2010,1100262,739,1156
2010,1100288,10435,12965
2010,1100908,1354,1019
2010,2502409,3487,958
2010,2503100,1642,864
2010,2504108,1265,60
2010,2508604,3705,1401
2010,2511608,2467,1317
2010,2512721,1453,1009
2010,2513307,2672,384
2010,2513406,3228,3187
2010,2516151,1181,447
2010,1501709,27854,18942
2010,1501725,3144,5473
2010,1501782,8473,8271
2010,1502400,27749,39307
2010,1502756,7016,5439
2010,1504109,3690,986
2010,1504455,4596,6452
2010,1505650,3169,4190
2010,1507003,8321,5171
2010,1507300,9997,10358
2010,1507458,7057,4845
2010,5200803,1576,2215
2010,5209101,7897,9123
2010,5209408,1459,1114
2010,5210208,8557,6873
2010,5211404,2531,2115
2010,5212600,643,886
2010,5218391,1072,952
2010,5218508,10663,10685
2010,5222005,2045,3958
2010,2600906,7220,1164
2010,2601052,6976,1767
2010,2603702,5822,4141
2010,2604601,7346,2015
2010,2607752,7022,2066
2010,2609709,7075,2719
2010,2612000,5675,889
2010,2204402,3659,702
2010,2204659,3427,911
2010,2204808,3694,735
2010,2207553,2281,258
2010,2207801,8632,599
2010,2209377,1930,623
2010,2209401,2574,738
2010,2211506,1318,330
2010,2100550,2135,595
2010,2101731,3041,167
2010,2103000,49833,6948
2010,2104081,3474,633
2010,2106755,7283,511
2010,2107001,3356,973
2010,2110500,12168,3008
2010,2110856,2824,1185
2010,2300754,14270,4012
2010,2304277,2381,713
2010,2304301,8422,1550
2010,2305407,24483,4110
2010,2307650,65495,11791
2010,2309706,19381,4604
2010,2310258,11895,1962
