"Produto/Unidade","Mês/Ano","Preço Médio"
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","03/2018",110.7
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","04/2018",103.2
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","05/2018",110.8
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","06/2018",107.2
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","07/2018",110.7
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","08/2018",110.9
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","09/2018",120.4
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","10/2018",107.35
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","11/2018",118.4
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","12/2018",121.7
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","01/2019",127.3
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","02/2019",178.4
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","03/2019",188.7
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","04/2019",148.7
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","05/2019",149.9
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","06/2019",133.9
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","07/2019",129.3
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","08/2019",120.7
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","09/2019",124.7
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","10/2019",121.65
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","11/2019",121.3
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","12/2019",130.5
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","01/2020",119.7
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","02/2020",123.3
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","03/2020",143.7
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","04/2020",170.7
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","05/2020",196.55
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","06/2020",235.7
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","07/2020",215.8
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","08/2020",208.9
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","09/2020",213.3
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","10/2020",204.7
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","11/2020",204.7
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","12/2020",220.66
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","01/2021",220.99
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","02/2021",229.13
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","03/2021",237.41
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","04/2021",244.91
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","05/2021",248.4
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","06/2021",232.19
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","07/2021",222.75
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","08/2021",214.43
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","09/2021",218.2
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","10/2021",206.9
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","11/2021",204.83
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","12/2021",214.92
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","01/2022",213.58
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","02/2022",224.89
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","03/2022",236.97
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","04/2022",226.53
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","05/2022",227.25
"FEIJÃO COMUM PRETO TIPO 1 (30 kg)","06/2022",222.53
"FLOCOS DE MILHO ENRIQUECIDO (kg)","01/2018",3.99
"FLOCOS DE MILHO ENRIQUECIDO (kg)","02/2018",3.28
"FLOCOS DE MILHO ENRIQUECIDO (kg)","03/2018",3.38
"FLOCOS DE MILHO ENRIQUECIDO (kg)","04/2018",2.75
"FLOCOS DE MILHO ENRIQUECIDO (kg)","05/2018",3.91
"FLOCOS DE MILHO ENRIQUECIDO (kg)","06/2018",3.69
"FLOCOS DE MILHO ENRIQUECIDO (kg)","07/2018",3.8
"FLOCOS DE MILHO ENRIQUECIDO (kg)","08/2018",3.55
"FLOCOS DE MILHO ENRIQUECIDO (kg)","09/2018",3.47
"FLOCOS DE MILHO ENRIQUECIDO (kg)","10/2018",3.51
"FLOCOS DE MILHO ENRIQUECIDO (kg)","11/2018",3.57
"FLOCOS DE MILHO ENRIQUECIDO (kg)","12/2018",4.08
"FLOCOS DE MILHO ENRIQUECIDO (kg)","01/2019",4.5
"FLOCOS DE MILHO ENRIQUECIDO (kg)","02/2019",4.27
"FLOCOS DE MILHO ENRIQUECIDO (kg)","03/2019",4.47
"FLOCOS DE MILHO ENRIQUECIDO (kg)","04/2019",4.33
"FLOCOS DE MILHO ENRIQUECIDO (kg)","05/2019",4.27
"FLOCOS DE MILHO ENRIQUECIDO (kg)","06/2019",4.16
"FLOCOS DE MILHO ENRIQUECIDO (kg)","07/2019",4.38
"FLOCOS DE MILHO ENRIQUECIDO (kg)","08/2019",4.09
"FLOCOS DE MILHO ENRIQUECIDO (kg)","09/2019",4.38
"FLOCOS DE MILHO ENRIQUECIDO (kg)","10/2019",4.43
"FLOCOS DE MILHO ENRIQUECIDO (kg)","11/2019",4.46
"FLOCOS DE MILHO ENRIQUECIDO (kg)","12/2019",4.18
"FLOCOS DE MILHO ENRIQUECIDO (kg)","01/2020",4.1
"FLOCOS DE MILHO ENRIQUECIDO (kg)","02/2020",4.18
"FLOCOS DE MILHO ENRIQUECIDO (kg)","03/2020",4.84
"FLOCOS DE MILHO ENRIQUECIDO (kg)","04/2020",4.58
"FLOCOS DE MILHO ENRIQUECIDO (kg)","05/2020",4.59
"FLOCOS DE MILHO ENRIQUECIDO (kg)","06/2020",4.73
"FLOCOS DE MILHO ENRIQUECIDO (kg)","07/2020",4.15
"FLOCOS DE MILHO ENRIQUECIDO (kg)","08/2020",4.21
"FLOCOS DE MILHO ENRIQUECIDO (kg)","09/2020",4.82
"FLOCOS DE MILHO ENRIQUECIDO (kg)","10/2020",4.65
"FLOCOS DE MILHO ENRIQUECIDO (kg)","11/2020",4.48
"FLOCOS DE MILHO ENRIQUECIDO (kg)","12/2020",4.39
"FLOCOS DE MILHO ENRIQUECIDO (kg)","01/2021",5
"FLOCOS DE MILHO ENRIQUECIDO (kg)","02/2021",4.83
"FLOCOS DE MILHO ENRIQUECIDO (kg)","03/2021",4.89
"FLOCOS DE MILHO ENRIQUECIDO (kg)","04/2021",5.76
"FLOCOS DE MILHO ENRIQUECIDO (kg)","05/2021",5.48
"FLOCOS DE MILHO ENRIQUECIDO (kg)","06/2021",5.51
"FLOCOS DE MILHO ENRIQUECIDO (kg)","07/2021",6.24
"FLOCOS DE MILHO ENRIQUECIDO (kg)","08/2021",6.96
"FLOCOS DE MILHO ENRIQUECIDO (kg)","09/2021",6.44
"FLOCOS DE MILHO ENRIQUECIDO (kg)","10/2021",6.92
"FLOCOS DE MILHO ENRIQUECIDO (kg)","11/2021",6.88
"FLOCOS DE MILHO ENRIQUECIDO (kg)","12/2021",6.45
"FLOCOS DE MILHO ENRIQUECIDO (kg)","01/2022",6.53
"FLOCOS DE MILHO ENRIQUECIDO (kg)","02/2022",7.05
"FLOCOS DE MILHO ENRIQUECIDO (kg)","03/2022",6.98
"FLOCOS DE MILHO ENRIQUECIDO (kg)","04/2022",7.62
"FLOCOS DE MILHO ENRIQUECIDO (kg)","05/2022",7.58
"FLOCOS DE MILHO ENRIQUECIDO (kg)","06/2022",7.94
"FUBÁ DE MILHO COMUM MIMOSO (kg)","01/2018",3.11
"FUBÁ DE MILHO COMUM MIMOSO (kg)","02/2018",3.94
"FUBÁ DE MILHO COMUM MIMOSO (kg)","03/2018",3.75
"FUBÁ DE MILHO COMUM MIMOSO (kg)","04/2018",3.33
"FUBÁ DE MILHO COMUM MIMOSO (kg)","05/2018",3.58
"FUBÁ DE MILHO COMUM MIMOSO (kg)","06/2018",3.05
"FUBÁ DE MILHO COMUM MIMOSO (kg)","07/2018",2.7
"FUBÁ DE MILHO COMUM MIMOSO (kg)","08/2018",2.94
"FUBÁ DE MILHO COMUM MIMOSO (kg)","09/2018",3.18
"FUBÁ DE MILHO COMUM MIMOSO (kg)","10/2018",2.78
"FUBÁ DE MILHO COMUM MIMOSO (kg)","11/2018",2.67
"FUBÁ DE MILHO COMUM MIMOSO (kg)","12/2018",2.85
"FUBÁ DE MILHO COMUM MIMOSO (kg)","01/2019",2.62
"FUBÁ DE MILHO COMUM MIMOSO (kg)","02/2019",2.59
"FUBÁ DE MILHO COMUM MIMOSO (kg)","03/2019",2.65
"FUBÁ DE MILHO COMUM MIMOSO (kg)","04/2019",2.63
"FUBÁ DE MILHO COMUM MIMOSO (kg)","05/2019",2.46
"FUBÁ DE MILHO COMUM MIMOSO (kg)","06/2019",2.52
"FUBÁ DE MILHO COMUM MIMOSO (kg)","07/2019",2.34
"FUBÁ DE MILHO COMUM MIMOSO (kg)","08/2019",2.25
"FUBÁ DE MILHO COMUM MIMOSO (kg)","09/2019",2.46
"FUBÁ DE MILHO COMUM MIMOSO (kg)","10/2019",2.28
"FUBÁ DE MILHO COMUM MIMOSO (kg)","11/2019",2.5
"FUBÁ DE MILHO COMUM MIMOSO (kg)","12/2019",2.37
"FUBÁ DE MILHO COMUM MIMOSO (kg)","01/2020",2.4
"FUBÁ DE MILHO COMUM MIMOSO (kg)","02/2020",2.37
"FUBÁ DE MILHO COMUM MIMOSO (kg)","03/2020",2.44
"FUBÁ DE MILHO COMUM MIMOSO (kg)","04/2020",2.34
"FUBÁ DE MILHO COMUM MIMOSO (kg)","05/2020",2.22
"FUBÁ DE MILHO COMUM MIMOSO (kg)","06/2020",2.89
"FUBÁ DE MILHO COMUM MIMOSO (kg)","07/2020",2.54
"FUBÁ DE MILHO COMUM MIMOSO (kg)","08/2020",2.7
"FUBÁ DE MILHO COMUM MIMOSO (kg)","09/2020",2.54
"FUBÁ DE MILHO COMUM MIMOSO (kg)","10/2020",2.5
"FUBÁ DE MILHO COMUM MIMOSO (kg)","11/2020",2.49
"FUBÁ DE MILHO COMUM MIMOSO (kg)","12/2020",2.66
"FUBÁ DE MILHO COMUM MIMOSO (kg)","01/2021",2.71
"FUBÁ DE MILHO COMUM MIMOSO (kg)","02/2021",2.76
"FUBÁ DE MILHO COMUM MIMOSO (kg)","03/2021",2.94
"FUBÁ DE MILHO COMUM MIMOSO (kg)","04/2021",3.11
"FUBÁ DE MILHO COMUM MIMOSO (kg)","05/2021",3.73
"FUBÁ DE MILHO COMUM MIMOSO (kg)","06/2021",3.79
"FUBÁ DE MILHO COMUM MIMOSO (kg)","07/2021",3.7
"FUBÁ DE MILHO COMUM MIMOSO (kg)","08/2021",4.12
"FUBÁ DE MILHO COMUM MIMOSO (kg)","09/2021",4.21
"FUBÁ DE MILHO COMUM MIMOSO (kg)","10/2021",4.13
"FUBÁ DE MILHO COMUM MIMOSO (kg)","11/2021",4.35
"FUBÁ DE MILHO COMUM MIMOSO (kg)","12/2021",5.18
"FUBÁ DE MILHO COMUM MIMOSO (kg)","01/2022",4.98
"FUBÁ DE MILHO COMUM MIMOSO (kg)","02/2022",4.65
"FUBÁ DE MILHO COMUM MIMOSO (kg)","03/2022",4.9
"FUBÁ DE MILHO COMUM MIMOSO (kg)","04/2022",5.2
"FUBÁ DE MILHO COMUM MIMOSO (kg)","05/2022",5.5
"FUBÁ DE MILHO COMUM MIMOSO (kg)","06/2022",5.47
"FUBÁ DE MILHO ENRIQUECIDO (kg)","01/2018",3.11
"FUBÁ DE MILHO ENRIQUECIDO (kg)","02/2018",3.94
"FUBÁ DE MILHO ENRIQUECIDO (kg)","03/2018",3.75
"FUBÁ DE MILHO ENRIQUECIDO (kg)","04/2018",3.33
"FUBÁ DE MILHO ENRIQUECIDO (kg)","05/2018",3.58
"FUBÁ DE MILHO ENRIQUECIDO (kg)","06/2018",3.05
"FUBÁ DE MILHO ENRIQUECIDO (kg)","07/2018",2.7
"FUBÁ DE MILHO ENRIQUECIDO (kg)","08/2018",2.94
"FUBÁ DE MILHO ENRIQUECIDO (kg)","09/2018",3.18
"FUBÁ DE MILHO ENRIQUECIDO (kg)","10/2018",2.78
"FUBÁ DE MILHO ENRIQUECIDO (kg)","11/2018",2.67
"FUBÁ DE MILHO ENRIQUECIDO (kg)","12/2018",2.85
"FUBÁ DE MILHO ENRIQUECIDO (kg)","01/2019",2.62
"FUBÁ DE MILHO ENRIQUECIDO (kg)","02/2019",2.59
"FUBÁ DE MILHO ENRIQUECIDO (kg)","03/2019",2.65
"FUBÁ DE MILHO ENRIQUECIDO (kg)","04/2019",2.63
"FUBÁ DE MILHO ENRIQUECIDO (kg)","05/2019",2.46
"FUBÁ DE MILHO ENRIQUECIDO (kg)","06/2019",2.52
"FUBÁ DE MILHO ENRIQUECIDO (kg)","07/2019",2.34
"FUBÁ DE MILHO ENRIQUECIDO (kg)","08/2019",2.25
"FUBÁ DE MILHO ENRIQUECIDO (kg)","09/2019",2.46
"FUBÁ DE MILHO ENRIQUECIDO (kg)","10/2019",2.28
"FUBÁ DE MILHO ENRIQUECIDO (kg)","11/2019",2.5
"FUBÁ DE MILHO ENRIQUECIDO (kg)","12/2019",2.37
"FUBÁ DE MILHO ENRIQUECIDO (kg)","01/2020",2.4
"FUBÁ DE MILHO ENRIQUECIDO (kg)","02/2020",2.37
"FUBÁ DE MILHO ENRIQUECIDO (kg)","03/2020",2.44
"FUBÁ DE MILHO ENRIQUECIDO (kg)","04/2020",2.34
"FUBÁ DE MILHO ENRIQUECIDO (kg)","05/2020",2.22
"FUBÁ DE MILHO ENRIQUECIDO (kg)","06/2020",2.89
"FUBÁ DE MILHO ENRIQUECIDO (kg)","07/2020",2.54
"FUBÁ DE MILHO ENRIQUECIDO (kg)","08/2020",2.7
"FUBÁ DE MILHO ENRIQUECIDO (kg)","09/2020",2.54
"FUBÁ DE MILHO ENRIQUECIDO (kg)","10/2020",2.5
"FUBÁ DE MILHO ENRIQUECIDO (kg)","11/2020",2.49
"INHAME (kg)","01/2018",3.79
"INHAME (kg)","02/2018",3.37
"INHAME (kg)","03/2018",2.96
"INHAME (kg)","04/2018",2.87
"INHAME (kg)","05/2018",2.54
"INHAME (kg)","06/2018",2.5
"INHAME (kg)","07/2018",2.23
"INHAME (kg)","08/2018",2.21
"INHAME (kg)","09/2018",2.21
"INHAME (kg)","10/2018",2.67
"INHAME (kg)","11/2018",3.34
"INHAME (kg)","12/2018",3.37
"INHAME (kg)","01/2019",3.26
"INHAME (kg)","02/2019",3.24
"LARANJA PERA (kg)","01/2018",1.46
"LARANJA PERA (kg)","02/2018",1.67
"LARANJA PERA (kg)","03/2018",2.07
"LARANJA PERA (kg)","04/2018",2.06
"LARANJA PERA (kg)","05/2018",1.85
"LARANJA PERA (kg)","06/2018",1.78
"LARANJA PERA (kg)","07/2018",1.58
"LARANJA PERA (kg)","08/2018",1.81
"LARANJA PERA (kg)","09/2018",1.78
"LARANJA PERA (kg)","10/2018",1.88
"LARANJA PERA (kg)","11/2018",1.88
"LARANJA PERA (kg)","12/2018",1.77
"LARANJA PERA (kg)","01/2019",1.78
"LARANJA PERA (kg)","02/2019",2
"LEITE DE VACA EM PÓ INTEGRAL (kg)","01/2018",18.48
"LEITE DE VACA EM PÓ INTEGRAL (kg)","02/2018",18.44
"LEITE DE VACA EM PÓ INTEGRAL (kg)","03/2018",19.22
"LEITE DE VACA EM PÓ INTEGRAL (kg)","04/2018",18.35
"LEITE DE VACA EM PÓ INTEGRAL (kg)","05/2018",19.57
"LEITE DE VACA EM PÓ INTEGRAL (kg)","06/2018",16.78
"LEITE DE VACA EM PÓ INTEGRAL (kg)","07/2018",20.54
"LEITE DE VACA EM PÓ INTEGRAL (kg)","08/2018",21.78
"LEITE DE VACA EM PÓ INTEGRAL (kg)","09/2018",23.37
"LEITE DE VACA EM PÓ INTEGRAL (kg)","10/2018",22.21
"LEITE DE VACA EM PÓ INTEGRAL (kg)","11/2018",22.49
"LEITE DE VACA EM PÓ INTEGRAL (kg)","12/2018",23.37
"LEITE DE VACA EM PÓ INTEGRAL (kg)","01/2019",23.98
"LEITE DE VACA EM PÓ INTEGRAL (kg)","02/2019",22.95
"LEITE DE VACA EM PÓ INTEGRAL (kg)","03/2019",21.35
"LEITE DE VACA EM PÓ INTEGRAL (kg)","04/2019",21.95
"LEITE DE VACA EM PÓ INTEGRAL (kg)","05/2019",23.53
"LEITE DE VACA EM PÓ INTEGRAL (kg)","06/2019",21.83
"LEITE DE VACA EM PÓ INTEGRAL (kg)","07/2019",21.83
"LEITE DE VACA EM PÓ INTEGRAL (kg)","08/2019",23.01
"LEITE DE VACA EM PÓ INTEGRAL (kg)","09/2019",22.41
"LEITE DE VACA EM PÓ INTEGRAL (kg)","10/2019",21.95
"LEITE DE VACA EM PÓ INTEGRAL (kg)","11/2019",20.04
"LEITE DE VACA EM PÓ INTEGRAL (kg)","12/2019",21.94
"LEITE DE VACA EM PÓ INTEGRAL (kg)","01/2020",22.41
"LEITE DE VACA EM PÓ INTEGRAL (kg)","02/2020",22.58
"LEITE DE VACA EM PÓ INTEGRAL (kg)","03/2020",25.87
"LEITE DE VACA EM PÓ INTEGRAL (kg)","04/2020",24.23
"LEITE DE VACA EM PÓ INTEGRAL (kg)","05/2020",27.06
"LEITE DE VACA EM PÓ INTEGRAL (kg)","06/2020",26.48
"LEITE DE VACA EM PÓ INTEGRAL (kg)","07/2020",27.65
"LEITE DE VACA EM PÓ INTEGRAL (kg)","08/2020",26.25
"LEITE DE VACA EM PÓ INTEGRAL (kg)","09/2020",30.68
"LEITE DE VACA EM PÓ INTEGRAL (kg)","10/2020",30.4
"LEITE DE VACA EM PÓ INTEGRAL (kg)","11/2020",28.23
"LEITE DE VACA EM PÓ INTEGRAL (kg)","12/2020",26.57
"LEITE DE VACA EM PÓ INTEGRAL (kg)","01/2021",27.05
"LEITE DE VACA EM PÓ INTEGRAL (kg)","02/2021",27.55
"LEITE DE VACA EM PÓ INTEGRAL (kg)","03/2021",27.38
"LEITE DE VACA EM PÓ INTEGRAL (kg)","04/2021",28.4
"LEITE DE VACA EM PÓ INTEGRAL (kg)","05/2021",27.97
"LEITE DE VACA EM PÓ INTEGRAL (kg)","06/2021",28
"LEITE DE VACA EM PÓ INTEGRAL (kg)","07/2021",28.78
"LEITE DE VACA EM PÓ INTEGRAL (kg)","08/2021",29.49
"LEITE DE VACA EM PÓ INTEGRAL (kg)","09/2021",30.91
"LEITE DE VACA EM PÓ INTEGRAL (kg)","10/2021",29.98
"LEITE DE VACA EM PÓ INTEGRAL (kg)","11/2021",30.67
"LEITE DE VACA EM PÓ INTEGRAL (kg)","12/2021",28.88
"LEITE DE VACA EM PÓ INTEGRAL (kg)","01/2022",28.88
"LEITE DE VACA EM PÓ INTEGRAL (kg)","02/2022",28.91
"LEITE DE VACA EM PÓ INTEGRAL (kg)","03/2022",30.58
"LEITE DE VACA EM PÓ INTEGRAL (kg)","04/2022",29.97
"LEITE DE VACA EM PÓ INTEGRAL (kg)","05/2022",33.69
"LEITE DE VACA EM PÓ INTEGRAL (kg)","06/2022",37.06
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","01/2018",26.28
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","02/2018",29
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","03/2018",30.18
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","04/2018",33.32
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","05/2018",32.88
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","06/2018",44.52
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","07/2018",40.12
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","08/2018",41.56
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","09/2018",37.75
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","10/2018",34.37
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","11/2018",30.44
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","12/2018",30.36
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","01/2019",32.48
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","02/2019",32.28
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","03/2019",31.08
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","04/2019",33.56
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","05/2019",34.12
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","06/2019",31.88
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","07/2019",31.96
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","08/2019",34.12
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","09/2019",33.08
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","10/2019",31.8
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","11/2019",33.88
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","12/2019",32.6
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","01/2020",31.48
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","02/2020",32.12
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","03/2020",37.96
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","04/2020",39.6
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","05/2020",41.62
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","06/2020",42.92
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","07/2020",43.08
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","08/2020",45.6
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","09/2020",43.38
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","10/2020",42.76
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","11/2020",42.68
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","12/2020",42.82
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","01/2021",40.9
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","02/2021",39.06
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","03/2021",41.14
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","04/2021",42.25
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","05/2021",43.22
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","06/2021",48.44
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","07/2021",46.67
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","08/2021",46.72
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","09/2021",47.14
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","10/2021",46.3
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","11/2021",44.25
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","12/2021",42.79
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","01/2022",42.92
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","02/2022",44.71
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","03/2022",50.7
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","04/2022",55.85
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","05/2022",59.82
"LEITE DE VACA LONGA VIDA INTEGRAL (12 l)","06/2022",66.67
"LEITE DE VACA TIPO C (l)","01/2018",2.55
"LEITE DE VACA TIPO C (l)","02/2018",2.55
"LEITE DE VACA TIPO C (l)","03/2018",2.55
"LEITE DE VACA TIPO C (l)","04/2018",2.56
"MAÇÃ NACIONAL (kg)","01/2018",4.25
"MAÇÃ NACIONAL (kg)","02/2018",6.22
"MAÇÃ NACIONAL (kg)","03/2018",5.58
"MAÇÃ NACIONAL (kg)","04/2018",5.37
"MAÇÃ NACIONAL (kg)","05/2018",5.16
"MAÇÃ NACIONAL (kg)","06/2018",5.36
"MAÇÃ NACIONAL (kg)","07/2018",5.34
"MAÇÃ NACIONAL (kg)","08/2018",5.36
"MAÇÃ NACIONAL (kg)","09/2018",5.51
"MAÇÃ NACIONAL (kg)","10/2018",5.66
"MAÇÃ NACIONAL (kg)","11/2018",5.73
"MAÇÃ NACIONAL (kg)","12/2018",5.79
"MAÇÃ NACIONAL (kg)","01/2019",6.33
"MAÇÃ NACIONAL (kg)","02/2019",6.72
"MACARRÃO ESPAGUETE SÊMOLA COM OVOS (500 g)","11/2020",2.01
"MACARRÃO ESPAGUETE SÊMOLA COM OVOS (500 g)","12/2020",2.25
"MACARRÃO ESPAGUETE SÊMOLA COM OVOS (500 g)","01/2021",2.16
"MACARRÃO ESPAGUETE SÊMOLA COM OVOS (500 g)","02/2021",2.19
"MACARRÃO ESPAGUETE SÊMOLA COM OVOS (500 g)","03/2021",2.21
"MACARRÃO ESPAGUETE SÊMOLA COM OVOS (500 g)","04/2021",2.81
"MACARRÃO ESPAGUETE SÊMOLA COM OVOS (500 g)","05/2021",2.57
"MACARRÃO ESPAGUETE SÊMOLA COM OVOS (500 g)","06/2021",2.63
"MACARRÃO ESPAGUETE SÊMOLA COM OVOS (500 g)","07/2021",2.85
"MACARRÃO ESPAGUETE SÊMOLA COM OVOS (500 g)","08/2021",2.91
"MACARRÃO ESPAGUETE SÊMOLA COM OVOS (500 g)","09/2021",3.07
"MACARRÃO ESPAGUETE SÊMOLA COM OVOS (500 g)","10/2021",3.06
"MACARRÃO ESPAGUETE SÊMOLA COM OVOS (500 g)","11/2021",3.05
"MACARRÃO ESPAGUETE SÊMOLA COM OVOS (500 g)","12/2021",3.71
"MACARRÃO ESPAGUETE SÊMOLA COM OVOS (500 g)","01/2022",2.99
"MACARRÃO ESPAGUETE SÊMOLA COM OVOS (500 g)","02/2022",3.27
"MACARRÃO ESPAGUETE SÊMOLA COM OVOS (500 g)","03/2022",3.17
"MACARRÃO ESPAGUETE SÊMOLA COM OVOS (500 g)","04/2022",3.11
"MACARRÃO ESPAGUETE SÊMOLA COM OVOS (500 g)","05/2022",3.27
"MACARRÃO ESPAGUETE SÊMOLA COM OVOS (500 g)","06/2022",3.49
"MAMÃO FORMOSA (kg)","01/2018",2.49
"MAMÃO FORMOSA (kg)","02/2018",2.5
"MAMÃO FORMOSA (kg)","03/2018",3.5
"MAMÃO FORMOSA (kg)","04/2018",3.95
"MAMÃO FORMOSA (kg)","05/2018",2.9
"MAMÃO FORMOSA (kg)","06/2018",3.01
"MAMÃO FORMOSA (kg)","07/2018",2.68
"MAMÃO FORMOSA (kg)","08/2018",3.09
"MAMÃO FORMOSA (kg)","09/2018",3.17
"MAMÃO FORMOSA (kg)","10/2018",2.86
"MAMÃO FORMOSA (kg)","11/2018",2.88
"MAMÃO FORMOSA (kg)","12/2018",3.22
"MAMÃO FORMOSA (kg)","01/2019",3
"MAMÃO FORMOSA (kg)","02/2019",3.28
"MARACUJÁ AZEDO (kg)","01/2018",4.35
"MARACUJÁ AZEDO (kg)","02/2018",3.86
"MARACUJÁ AZEDO (kg)","03/2018",3.73
"MARACUJÁ AZEDO (kg)","04/2018",3.05
"MARACUJÁ AZEDO (kg)","05/2018",4.44
