MONTH,YEAR,STATE,TYPE,MIN,AVG,MAX
"03","2019","RN","ETANOL",2.979,3.406626050420168,3.69
"01","2017","DF","DIESEL S10",3.14,3.4678666666666667,3.849
"05","2016","ES","GNV",2.17,2.2820408163265307,2.69
"06","2017","PI","DIESEL S10",2.899,3.147708695652174,3.55
"03","2019","AM","ETANOL",3.07,3.3475822784810125,3.99
"08","2019","TO","DIESEL S10",3.27,3.6182275132275135,5.07
"12","2020","ES","GASOLINA ADITIVADA",4.017,4.541269565217391,4.99
"11","2018","TO","ETANOL",3.199,3.8006746987951807,4.359
"03","2019","RO","ETANOL",3.359,3.9334583333333333,4.5
"01","2019","TO","ETANOL",3.19,3.6954358974358974,3.99
"03","2020","AL","ETANOL",3.299,3.707388235294118,4.12
"10","2020","GO","ETANOL",2.89,3.2191711711711712,3.29
"08","2017","ES","GNV",2.39,2.4071052631578946,2.53
"10","2016","MS","GNV",2.199,2.348642857142857,2.399
"03","2020","RJ","ETANOL",3.399,4.243673592126846,4.999
"08","2016","DF","ETANOL",2.699,2.8606506024096383,3.49
"09","2016","AP","GNV",2.739,2.739,2.739
"04","2017","RJ","DIESEL S10",2.859,3.292831314878893,3.879
"06","2016","MG","DIESEL S10",2.848,3.1420852130325816,3.49
"09","2019","SP","DIESEL S10",3.149,3.616625872840867,4.739
"02","2018","PI","ETANOL",3.189,3.408951612903226,3.65
"12","2017","PI","ETANOL",2.999,3.145694214876033,3.45
"10","2016","MT","GNV",2.595,2.5982000000000003,2.599
"09","2016","CE","ETANOL",2.92,3.2805637860082304,3.61
"07","2018","RN","DIESEL S10",3.39,3.5516293103448273,3.98
"09","2016","RS","GNV",2.329,2.6859411764705885,3.099
"08","2020","TO","DIESEL S10",3.099,3.4435333333333333,5.07
"10","2017","RJ","ETANOL",2.59,3.2304873239436622,3.799
"12","2016","MG","ETANOL",2.499,2.919073230268511,3.369
"02","2017","MG","ETANOL",2.499,2.9874752066115704,3.4
"07","2018","AL","DIESEL S10",3.299,3.627477272727273,3.98
"04","2019","GO","DIESEL S10",3.299,3.71760372960373,4.15
"09","2019","PB","GNV",3.63,3.709837837837838,3.92
"11","2016","RR","GASOLINA",3.78,3.845333333333333,3.92
"01","2017","RR","GASOLINA",3.79,3.863146341463415,3.92
"03","2017","PR","GASOLINA",3.19,3.6788889585947304,4.19
"09","2016","GO","GASOLINA",3.38,3.7641169451073986,3.994
"11","2020","MT","GASOLINA ADITIVADA",4.377,4.58113612565445,4.999
"07","2018","MS","ETANOL",2.899,3.278462765957447,3.699
"02","2018","RS","ETANOL",3.498,4.044264591439689,4.739
"12","2017","RS","ETANOL",3.09,3.835889156626506,4.399
"06","2019","BA","GNV",2.99,3.1579714285714284,3.78
"06","2018","MS","DIESEL S10",3.39,3.7271157894736846,4.599
"01","2018","RS","DIESEL S10",2.95,3.414599300699301,3.82
"11","2017","RS","DIESEL S10",2.97,3.328956375838926,3.82
"06","2019","SC","GNV",2.499,2.898085106382979,3.499
"01","2020","ES","ETANOL",3.35,3.8121984126984128,4.29
"11","2016","RS","GASOLINA",3.339,3.8631057635175283,4.33
"06","2017","MS","GASOLINA",3.279,3.6015240963855417,3.99
"01","2017","RS","GASOLINA",3.479,3.9714160045402953,4.439
"07","2018","MT","ETANOL",2.399,2.671180473372781,3.19
"06","2020","BA","GNV",2.72,2.9057865168539325,3.309
"09","2018","MA","GNV",3.499,3.499,3.499
"06","2018","MT","DIESEL S10",3.529,3.8407854251012146,4.55
"05","2020","RR","ETANOL",3.49,3.6420000000000003,3.99
"07","2020","PR","ETANOL",2.38,2.8421268264173,3.606
"10","2016","SP","GASOLINA",3.049,3.5195213323883774,3.999
"09","2018","MS","GASOLINA",4.049,4.43102808988764,4.897
"04","2018","RS","GASOLINA",3.89,4.383943161634103,4.91
"10","2016","PR","DIESEL S10",2.49,2.975042288557214,3.39
"06","2016","GO","DIESEL S10",2.939,3.202647679324895,3.49
"06","2016","ES","DIESEL",2.75,2.9907928388746807,3.25
"11","2018","ES","ETANOL",3.289,3.661812101910828,4.29
"02","2018","AP","ETANOL",3.79,3.7900000000000005,3.79
"12","2017","AP","ETANOL",3.29,3.3233333333333337,3.39
"01","2019","ES","ETANOL",3.14,3.5414485714285715,3.99
"09","2018","MT","GASOLINA",4.299,4.735281847133758,5.2
"05","2020","RS","ETANOL",2.999,3.991967793880838,4.999
"11","2020","MS","GASOLINA ADITIVADA",4.35,4.643858333333333,4.897
"02","2018","RR","ETANOL",3.49,3.5761538461538462,3.6
"04","2018","PR","ETANOL",2.49,3.0548483045806067,3.4
"12","2017","RR","ETANOL",3.49,3.521428571428572,3.6
"10","2017","ES","GASOLINA",3.64,3.9562467532467536,4.45
"03","2017","MS","DIESEL S10",3.089,3.512833333333334,3.739
"11","2016","AP","GASOLINA",3.5,3.6837297297297296,3.99
"01","2017","AP","GASOLINA",3.5,3.758731343283582,4.09
"11","2016","MT","DIESEL",3.07,3.316560209424084,3.599
"01","2017","MT","DIESEL",3.06,3.3961394799054374,3.78
"02","2016","MT","GNV",2.36,2.52675,2.599
"07","2020","RS","GASOLINA",3.407,4.204394783639597,5.099
"11","2016","RN","GASOLINA",3.649,3.8335818815331013,3.93
"01","2017","RN","GASOLINA",3.75,3.9084033333333332,4.0
"04","2017","MT","ETANOL",2.299,2.5818797814207652,3.3
"03","2017","MT","DIESEL S10",3.059,3.5003098039215685,3.89
"04","2018","AP","GASOLINA",3.81,4.070482456140351,4.35
"11","2016","AM","GASOLINA",3.28,3.8647500000000004,4.65
"01","2017","AM","GASOLINA",3.49,3.9824128440366975,4.5
"03","2019","ES","GASOLINA",3.99,4.395532327586207,4.98
"09","2017","ES","DIESEL",2.99,3.2298881578947367,3.54
"11","2016","MS","DIESEL",2.99,3.290932806324111,3.46
"01","2017","MS","DIESEL",3.099,3.4199102990033223,3.699
"03","2020","ES","GASOLINA",3.89,4.441752988047809,4.999
"07","2016","GO","ETANOL",2.199,2.5748032220943613,2.95
"11","2016","RO","GASOLINA",3.289,3.9070127388535028,4.41
"01","2017","RO","GASOLINA",3.749,4.084127147766323,4.45
"04","2018","RR","GASOLINA",3.98,4.158673076923077,4.35
"06","2018","PR","GASOLINA",3.999,4.506374474053296,4.99
"04","2016","GO","DIESEL",2.79,3.0319333333333334,3.399
"04","2018","RO","GASOLINA",3.83,4.366897763578274,4.81
"02","2018","TO","GASOLINA",3.899,4.409260869565217,4.7
"12","2017","TO","GASOLINA",3.879,4.241183673469388,4.45
"07","2019","RR","GASOLINA",3.82,4.004723076923077,4.17
"09","2019","PR","GASOLINA",3.79,4.147399511301161,4.89
"09","2016","SP","DIESEL",2.61,2.9168647166361974,3.239
"11","2016","PR","ETANOL",2.49,2.8909029247044185,3.33
"01","2017","PR","ETANOL",2.59,2.9762833428734976,3.46
"01","2020","GO","GASOLINA",4.399,4.772628780934922,5.25
"08","2016","ES","DIESEL S10",2.89,3.112822404371585,3.35
"04","2018","MT","DIESEL",3.369,3.74131592689295,4.21
"07","2020","RR","GASOLINA",3.64,3.8079245283018865,3.99
"07","2019","RS","GASOLINA",3.959,4.575967447173044,5.21
"03","2018","SP","GASOLINA",3.479,4.029012537829658,4.899
"02","2016","MS","GNV",1.99,2.211,2.379
"11","2016","AL","GASOLINA",3.499,3.822766784452297,4.18
"01","2017","AL","GASOLINA",3.299,3.7984900662251655,4.35
"04","2017","MS","ETANOL",2.759,3.056704268292683,3.47
"08","2016","TO","DIESEL",2.84,3.03021875,3.489
"07","2020","AP","GASOLINA",3.26,3.393651376146789,3.76
"11","2016","RJ","GASOLINA",3.469,3.9631905487804877,4.899
"01","2017","RJ","GASOLINA",3.549,4.0613171987641605,4.949
"04","2018","MS","DIESEL",3.479,3.746991967871486,4.079
"05","2020","TO","GASOLINA",3.48,4.005472222222222,5.69
"07","2020","RO","GASOLINA",3.769,4.238973063973064,4.8
"04","2019","AM","DIESEL S10",3.59,3.8925082872928174,4.25
"06","2019","SP","GASOLINA",3.679,4.234995421944148,5.199
"03","2016","MG","GASOLINA",3.419,3.828993494759668,4.2
"04","2020","AL","DIESEL S10",3.159,3.7162110552763816,4.399
"10","2016","RS","GNV",2.329,2.685375,3.09
"05","2017","MS","GNV",2.299,2.3469375,2.39
"11","2020","GO","DIESEL S10",3.39,3.641883040935672,3.999
"01","2016","MT","ETANOL",2.46,2.772926258992806,3.26
"07","2020","AM","GASOLINA",3.69,4.306217948717949,5.2
"04","2018","AL","GASOLINA",4.083,4.33380078125,4.599
"11","2018","GO","GASOLINA",4.26,4.770351041666667,5.28
"01","2019","GO","GASOLINA",3.899,4.406758289703316,4.99
"04","2019","RN","DIESEL S10",3.59,3.82156462585034,3.99
"04","2020","RN","DIESEL S10",3.23,3.5369295154185023,3.999
"04","2018","RN","GASOLINA",4.14,4.2237289377289375,4.39
"07","2020","MT","DIESEL",3.079,3.4658021978021973,3.957
"06","2020","SP","GASOLINA",3.199,3.7980198833510075,5.099
"01","2018","PR","DIESEL",2.89,3.192282967032967,3.53
"11","2017","PR","DIESEL",2.79,3.126365010799136,3.49
"07","2017","GO","DIESEL",2.789,3.041623718887262,3.55
"09","2016","DF","DIESEL S10",3.089,3.2708317757009344,3.439
"05","2017","MT","GNV",2.599,2.659,2.699
"09","2016","ES","ETANOL",2.72,3.1655519125683065,3.79
"01","2016","MS","ETANOL",2.568,2.9006646341463416,3.293
"12","2018","TO","DIESEL S10",3.15,3.6020454545454546,5.07
"04","2019","RO","DIESEL S10",3.67,3.901426116838488,4.8
"02","2019","TO","DIESEL S10",3.15,3.544994382022472,5.07
"04","2018","AM","GASOLINA",3.9,4.577079207920792,5.05
"07","2019","AP","GASOLINA",3.63,3.9159208633093523,4.59
"10","2016","PI","DIESEL S10",3.08,3.2343811475409834,3.346
"01","2018","AL","DIESEL S10",3.23,3.454660633484163,4.45
"11","2017","AL","DIESEL S10",3.09,3.296801886792453,3.572
"02","2020","RS","DIESEL",3.243,3.6533165322580645,4.314
"07","2020","MS","DIESEL",2.998,3.363316742081448,3.659
"07","2019","MT","DIESEL",3.499,3.8821893203883495,4.28
"07","2019","RN","GASOLINA",4.249,4.508989583333333,4.75
"08","2018","MT","GNV",2.699,2.699,2.699
"07","2019","AM","GASOLINA",4.199,4.544041095890411,5.0
"03","2020","SP","DIESEL S10",2.699,3.608906016315432,4.549
"03","2019","SP","DIESEL S10",3.079,3.5367548746518107,4.466
"10","2016","AP","GNV",2.739,2.739,2.739
"02","2020","RR","DIESEL",3.75,3.8444444444444446,3.98
"04","2020","PR","DIESEL",2.62,3.049113268608414,3.799
"01","2018","AM","DIESEL S10",3.29,3.634111111111111,4.08
"11","2017","AM","DIESEL S10",3.25,3.5144504504504503,4.08
"07","2020","RN","GASOLINA",3.87,4.457830708661417,4.899
"07","2019","MS","DIESEL",3.299,3.591704081632653,3.949
"07","2019","RO","GASOLINA",3.999,4.542969359331476,5.05
"12","2018","RS","DIESEL",2.999,3.4342488372093025,3.99
"04","2019","AP","DIESEL S10",4.39,4.644179104477613,4.95
"05","2019","TO","GASOLINA",4.1,4.68443216080402,5.69
"02","2019","RS","DIESEL",2.999,3.3607340782122903,3.917
"03","2017","PI","GASOLINA",3.399,3.6301968253968253,3.87
"02","2020","AP","DIESEL",3.76,4.096985714285714,4.45
"11","2020","ES","DIESEL",3.179,3.4190784313725486,3.79
"04","2020","AM","DIESEL S10",3.29,3.815480392156863,4.439
"12","2016","PR","GNV",2.117,2.50324,2.89
"02","2017","PR","GNV",2.39,2.595666666666667,3.03
"02","2020","TO","DIESEL S10",3.439,3.781708791208791,5.07
"04","2020","RO","DIESEL S10",3.13,3.564788778877888,4.219
"01","2018","RN","DIESEL S10",3.39,3.593431623931624,3.859
"11","2017","RN","DIESEL S10",3.289,3.456231343283582,3.59
"07","2020","AL","GASOLINA",3.789,4.3787072243346,5.21
"04","2020","AP","DIESEL S10",3.11,3.5272083333333337,4.26
"12","2018","RR","DIESEL",3.39,3.5954054054054057,3.8
"06","2018","PI","GASOLINA",4.349,4.597369402985075,4.92
"02","2019","RR","DIESEL",3.35,3.471978723404255,3.71
"04","2019","PR","DIESEL",3.04,3.3827270916334657,3.89
"05","2018","PR","GNV",2.589,2.7072105263157895,3.05
"05","2019","SC","ETANOL",3.09,3.6758730822873082,4.13
"04","2020","RR","DIESEL S10",3.32,3.5288,3.79
"06","2020","PR","DIESEL S10",2.53,2.913410480349345,3.85
"12","2018","AP","DIESEL",3.62,3.870184615384616,4.2
"02","2019","AP","DIESEL",3.65,4.023402985074626,4.29
"11","2019","ES","DIESEL",3.379,3.7085910780669145,4.34
"01","2018","RO","DIESEL S10",3.45,3.6877198697068407,4.06
"11","2017","RO","DIESEL S10",3.298,3.5484593023255817,4.03
"04","2019","RR","DIESEL S10",3.57,3.7115967741935485,3.89
"06","2019","PR","DIESEL S10",3.099,3.501742225859247,3.989
"08","2020","PB","ETANOL",2.879,3.1209017341040464,3.699
"01","2020","SP","DIESEL",3.349,3.6927834101382486,4.699
"06","2017","MG","GASOLINA",3.24,3.6886783816918673,4.149
"04","2018","RJ","GASOLINA",4.289,4.728175182481752,5.2
"08","2018","MA","ETANOL",3.159,3.589271186440678,4.1
"05","2020","BA","ETANOL",2.46,3.0442791572610988,4.229
"02","2020","ES","GNV",3.199,3.357269230769231,3.79
"05","2018","PA","ETANOL",3.279,3.797765100671141,4.65
"08","2018","MS","GNV",2.499,2.5922857142857145,2.65
"03","2018","RS","GNV",2.45,2.827301204819277,3.299
"09","2019","MS","DIESEL S10",3.39,3.753071875,4.199
"04","2019","RS","DIESEL S10",3.199,3.618238596491228,4.68
"06","2019","AC","ETANOL",3.69,3.9751948051948056,4.69
"07","2019","AL","GASOLINA",4.089,4.64604435483871,5.31
"10","2017","SP","DIESEL S10",2.749,3.299061696658098,3.999
"05","2020","SC","ETANOL",2.799,3.448994091580502,3.999
"02","2020","RO","DIESEL",3.579,3.9217578125,4.309
"07","2019","RJ","GASOLINA",4.39,4.863776348342405,5.859
"10","2018","ES","DIESEL S10",3.38,3.701362282878412,3.999
"01","2018","AP","DIESEL S10",3.39,4.22634328358209,4.59
"11","2017","AP","DIESEL S10",3.99,4.212942857142857,4.4
"02","2020","AM","DIESEL",3.489,3.9063973509933776,4.35
"02","2018","CE","GASOLINA",3.869,4.203745624270712,4.69
"02","2018","SP","GNV",1.949,2.3526634615384614,2.999
"12","2017","CE","GASOLINA",3.87,4.1690613026819925,4.489
"12","2017","SP","GNV",1.989,2.336135922330097,2.999
"08","2019","PA","ETANOL",3.37,3.8514,4.97
"11","2018","SP","DIESEL",3.179,3.564493252942865,4.449
"06","2019","RS","GNV",3.23,3.422098901098901,3.789
"01","2019","SP","DIESEL",2.87,3.3155732268215927,4.079
"09","2019","MT","DIESEL S10",3.599,4.003702127659575,4.63
"08","2020","PR","GNV",2.999,3.2300833333333334,3.399
"03","2016","MA","GASOLINA",3.249,3.6695461912479743,3.99
"02","2020","RN","DIESEL",3.68,3.823407608695652,4.05
"09","2018","MG","GASOLINA",4.2,4.952495036685369,5.799
"10","2016","AL","GNV",2.37,2.4617727272727272,2.79
"08","2019","PB","ETANOL",3.29,3.51703125,3.899
"02","2020","AL","DIESEL",3.579,3.8879264705882357,4.232
"12","2018","RO","DIESEL",3.479,3.7903932584269664,4.07
"10","2018","TO","DIESEL",3.4,3.827006493506494,4.95
"02","2019","RO","DIESEL",3.48,3.707422480620155,3.96
"01","2018","DF","GASOLINA",3.89,4.182368181818182,4.899
"11","2017","DF","GASOLINA",3.829,4.0873897058823525,4.49
"11","2016","AC","GASOLINA",3.96,4.217656716417911,4.51
"10","2016","RN","GNV",2.049,2.454222222222222,2.829
"01","2017","AC","GASOLINA",4.08,4.356388059701493,4.7
"07","2016","DF","DIESEL",2.86,3.1354237288135596,3.299
"07","2020","RJ","GASOLINA",4.079,4.624600209863589,5.549
"04","2020","RS","DIESEL S10",2.465,3.360535367545076,4.278
"01","2018","RR","DIESEL S10",3.47,3.55625,3.65
"03","2018","PR","DIESEL S10",2.94,3.2838948696383516,3.79
"09","2017","GO","DIESEL S10",3.059,3.371762057877813,3.81
"11","2017","RR","DIESEL S10",3.2,3.4316216216216215,3.53
"06","2020","RS","GNV",3.479,3.6113176470588235,3.94
"12","2018","ES","GNV",3.17,3.245585365853658,3.66
"05","2019","BA","ETANOL",3.048,3.581673897830651,4.499
"02","2019","ES","GNV",3.19,3.2953333333333332,3.66
"12","2018","AM","DIESEL",3.399,3.7668855421686747,4.09
"02","2019","AM","DIESEL",3.359,3.658899408284024,4.0
"10","2016","AM","GNV",2.55,2.67,2.85
"10","2016","SE","GASOLINA",3.399,3.6073589743589745,3.928
"03","2017","PE","GASOLINA",3.079,3.5208855721393033,4.08
"08","2020","PA","ETANOL",3.19,3.789546875,4.29
"12","2016","PA","ETANOL",3.39,3.7316176470588234,3.995
"02","2017","PA","ETANOL",3.269,3.835951807228916,4.299
"05","2017","MA","ETANOL",2.9,3.3716302521008403,3.7
"03","2020","AM","DIESEL",3.45,3.8386120218579234,4.25
"03","2018","CE","GASOLINA",3.87,4.327292134831461,4.59
"07","2019","RS","GNV",3.25,3.4420760869565217,3.999
"12","2018","SP","DIESEL",2.87,3.3792532307692307,4.079
"02","2019","SP","DIESEL",2.94,3.3449682830131136,4.229
"04","2018","PE","DIESEL S10",3.13,3.3766957087126137,3.94
"01","2018","SE","DIESEL S10",3.25,3.5002484848484854,3.699
"11","2017","SE","DIESEL S10",3.11,3.4040107526881718,4.1
"11","2016","PB","DIESEL S10",2.799,3.0778407960199003,3.4
"01","2017","PB","DIESEL S10",2.89,3.125423469387755,3.399
"04","2020","CE","ETANOL",2.979,3.6485519187358917,4.17
"03","2018","AC","ETANOL",3.59,3.6984337349397594,4.24
"03","2018","SP","GNV",1.989,2.3256991150442476,3.199
"03","2019","DF","ETANOL",3.039,3.2859888268156423,3.599
"02","2020","DF","DIESEL S10",3.599,3.9607466666666666,4.199
"03","2020","RN","DIESEL",3.28,3.626547511312217,3.999
"01","2016","PA","GASOLINA",3.55,4.050185106382979,4.59
"04","2016","MA","GASOLINA",3.339,3.6701626016260165,3.99
"12","2018","DF","DIESEL S10",3.379,3.8420431654676257,4.209
"02","2018","AC","DIESEL S10",3.89,4.168373417721519,4.499
"12","2017","AC","DIESEL S10",4.05,4.154811764705882,4.499
"02","2019","DF","DIESEL S10",3.49,3.798046153846154,3.999
"08","2019","RJ","GASOLINA",4.39,4.825553854875284,5.799
"12","2020","MG","GASOLINA ADITIVADA",4.199,4.779254019292605,5.149
"05","2018","PE","ETANOL",2.95,3.314043715846995,3.89
"02","2018","SE","ETANOL",3.15,3.393837037037037,3.599
"12","2017","SE","ETANOL",2.977,3.123676056338028,3.299
"11","2016","AL","GNV",2.39,2.505047619047619,2.79
"12","2016","PB","ETANOL",2.729,2.998702222222222,3.59
"01","2017","AL","GNV",1.99,2.4813181818181818,2.79
"02","2017","PB","ETANOL",2.699,2.983631578947368,3.299
"12","2016","AC","GASOLINA",3.99,4.230124137931035,4.609
"10","2020","GO","DIESEL",3.38,3.542108108108108,3.999
"02","2017","AC","GASOLINA",4.16,4.34919298245614,4.7
"07","2019","PI","DIESEL S10",3.549,3.74599358974359,3.999
"11","2018","TO","DIESEL",3.419,3.736333333333333,4.95
"03","2019","RO","DIESEL",3.549,3.786281124497992,4.09
"01","2019","TO","DIESEL",3.099,3.4923395061728395,4.95
"02","2018","DF","GASOLINA",4.09,4.2695244755244754,4.449
"12","2017","DF","GASOLINA",3.949,4.188647058823529,4.699
"03","2020","AL","DIESEL",3.27,3.812273224043716,4.232
"08","2016","DF","DIESEL",2.86,3.1227183098591547,3.28
"08","2020","RJ","GASOLINA",4.159,4.724100326264274,5.549
"11","2016","RN","GNV",2.05,2.51425,2.82
"01","2017","RN","GNV",2.43,2.5272745098039215,2.829
"03","2020","DF","ETANOL",3.349,3.551148936170213,3.949
"03","2020","CE","DIESEL S10",3.259,3.8175142555438226,4.22
"07","2020","RS","GNV",3.499,3.6227000000000005,3.94
"03","2019","AM","DIESEL",3.399,3.73324,4.1
"01","2016","PB","GASOLINA",3.24,3.7014261603375527,3.929
"11","2016","SE","GASOLINA",3.4,3.6154,3.999
"04","2017","PE","GASOLINA",2.999,3.6205927770859274,4.067
"01","2017","SE","GASOLINA",3.419,3.6800523255813955,3.928
"03","2019","ES","GNV",3.19,3.28252,3.66
"08","2019","PE","ETANOL",3.28,3.5183015006821283,3.9
"04","2018","AL","GNV",2.72,2.7684,2.99
"05","2018","PB","ETANOL",2.929,3.165968325791855,3.949
"05","2019","SE","ETANOL",3.37,3.8259779411764705,4.15
"05","2019","DF","GASOLINA",4.199,4.4734414893617025,4.799
"03","2019","RN","DIESEL",3.29,3.600364102564103,3.79
"07","2018","MG","DIESEL S10",3.099,3.576571655208884,4.089
"01","2016","MA","DIESEL S10",2.909,3.1193023255813954,3.499
"05","2019","RJ","DIESEL S10",3.249,3.7815933908045976,4.499
"05","2018","AC","GASOLINA",4.8,4.947573248407643,5.459
"09","2016","CE","DIESEL",3.007,3.1750408163265305,3.37
"06","2020","SP","GNV",2.389,2.958048076923077,3.999
"02","2018","BA","ETANOL",2.83,3.3215168792198053,4.299
"04","2018","RN","GNV",2.89,2.9830666666666668,3.13
"12","2017","BA","ETANOL",2.62,3.0678093922651932,4.299
"10","2019","GO","DIESEL",3.359,3.7800891238670693,4.17
"07","2018","PE","GASOLINA",4.048,4.465391048292108,4.99
"04","2018","SE","GASOLINA",3.9,4.081110429447853,4.482
"10","2017","CE","DIESEL S10",3.17,3.34529918699187,3.69
"05","2020","RJ","DIESEL S10",2.699,3.285566767830046,4.199
"06","2020","CE","GASOLINA",3.57,4.061445652173913,4.999
"03","2019","AL","DIESEL",3.44,3.7058466666666665,4.165
"04","2017","PB","GASOLINA",3.439,3.588509009009009,3.86
"04","2018","AM","GNV",3.15,3.17,3.19
"02","2018","SC","ETANOL",2.99,3.5269342507645263,3.899
"12","2017","SC","ETANOL",2.99,3.3351189189189188,3.81
"11","2016","PE","DIESEL S10",2.76,3.0192728351126927,3.59
"01","2017","PE","DIESEL S10",2.749,3.043145029239766,3.49
"06","2020","AC","ETANOL",3.45,3.8448160919540233,4.419
"12","2016","MG","DIESEL",2.599,3.0213704328274313,3.499
"02","2017","MG","DIESEL",2.79,3.1028871892925434,3.65
"11","2016","BA","GASOLINA",3.37,3.7623213622291023,4.35
"01","2017","BA","GASOLINA",3.35,3.778522498321021,4.399
"10","2017","RJ","DIESEL",2.929,3.340543771043771,3.999
"04","2019","CE","ETANOL",3.49,3.725833502538071,3.999
"09","2019","PR","GNV",3.049,3.2598571428571423,3.89
"05","2020","DF","GASOLINA",3.279,3.5784308510638296,3.999
"11","2016","SC","GASOLINA",3.149,3.5723812615955475,3.998
"01","2017","SC","GASOLINA",3.19,3.717052389705882,4.05
"07","2020","PI","DIESEL S10",2.79,3.381422297297297,3.89
"05","2020","SE","ETANOL",3.1,3.385707142857143,3.699
"08","2020","PE","ETANOL",3.039,3.384873804971319,3.799
"06","2020","RJ","ETANOL",2.85,3.605843803056027,4.699
"07","2020","AL","GNV",3.19,3.4623939393939396,3.6
"07","2019","AM","GNV",3.15,3.1633333333333336,3.19
"12","2016","PE","ETANOL",2.599,2.9966406250000004,3.499
"02","2017","PE","ETANOL",2.589,2.991286458333333,3.84
"08","2020","AC","GASOLINA",4.69,4.9907894736842096,5.559
"07","2020","SE","GASOLINA",3.699,4.182198952879581,4.599
"02","2018","PI","DIESEL",3.349,3.4835986842105267,3.599
"12","2017","PI","DIESEL",3.199,3.331826086956522,3.499
"04","2018","BA","GASOLINA",3.83,4.283079136690648,4.966
"04","2018","PI","DIESEL S10",3.42,3.617198555956679,3.85
"07","2020","RN","GNV",3.17,3.4814772727272727,3.99
"03","2020","RJ","DIESEL",3.089,3.604123723041998,4.16
"07","2019","RO","GNV",3.869,3.869,3.869
"02","2016","MA","ETANOL",2.9,3.27559375,3.6
"04","2018","SC","GASOLINA",3.499,3.9389894308943094,4.643
"05","2018","PI","ETANOL",3.199,3.4764198895027625,3.959
"07","2020","AM","GNV",3.29,3.29,3.29
"12","2019","GO","DIESEL S10",3.649,3.9082917808219175,4.33
"02","2018","RJ","DIESEL S10",3.199,3.693156064461408,4.349
"12","2017","RJ","DIESEL S10",3.199,3.629443561208267,4.19
"04","2017","MG","DIESEL S10",2.82,3.1495246913580246,3.665
"06","2019","CE","GASOLINA",4.3,4.601484606613455,4.96
"11","2016","RJ","GNV",1.709,2.1452619047619046,2.899
"01","2017","RJ","GNV",1.729,2.143748387096774,2.899
"03","2016","MG","GNV",2.199,2.39878125,2.59
"05","2018","MG","DIESEL",2.99,3.715521386430679,4.357
"05","2020","PI","DIESEL",2.759,3.1732993630573247,3.89
"06","2019","SP","GNV",2.679,3.105302857142857,3.859
"07","2017","MA","GASOLINA",2.999,3.4991763527054105,4.25
"04","2017","PA","GASOLINA",3.47,4.099579418344519,4.67
"03","2018","RJ","ETANOL",3.09,3.723002333722287,4.499
"05","2019","AM","DIESEL S10",3.62,3.9319458128078817,4.56
"08","2019","PI","ETANOL",3.273,3.4483030303030304,3.76
"07","2020","BA","GASOLINA",3.899,4.394684315023164,4.909
"03","2019","RJ","DIESEL",3.098,3.530675879396985,3.999
"05","2020","AL","DIESEL S10",2.87,3.40464,4.399
"12","2020","GO","DIESEL S10",3.49,3.7224809523809523,3.999
"05","2019","RN","DIESEL S10",3.69,3.8921397379912666,3.99
"01","2018","CE","ETANOL",3.19,3.4550473684210528,3.69
"04","2018","RJ","GNV",2.099,2.5562813186813185,3.399
"11","2017","CE","ETANOL",3.09,3.4203208333333337,3.75
"05","2019","PI","DIESEL",3.609,3.732280701754386,3.899
"06","2017","MG","GNV",2.379,2.5539375,2.69
"07","2018","PA","GASOLINA",4.12,4.6385054347826085,5.24
"05","2019","AL","DIESEL S10",3.559,3.890484693877551,4.5
"05","2020","RN","DIESEL S10",2.84,3.238477064220184,3.99
"07","2019","AL","GNV",3.459,3.5212068965517243,3.7
"06","2019","RJ","ETANOL",3.299,3.8368888213851764,4.699
"08","2018","MG","ETANOL",2.249,2.8985789269051323,3.782
"08","2020","PI","ETANOL",3.08,3.416476510067114,3.888
"11","2016","PI","DIESEL S10",2.98,3.219788844621514,3.35
"01","2017","PI","DIESEL S10",3.0,3.309867469879518,3.639
"08","2019","AC","GASOLINA",4.57,4.831645569620253,5.19
"02","2018","PE","DIESEL",3.19,3.381666666666667,3.587
"12","2017","PE","DIESEL",2.94,3.2249420289855073,3.399
"07","2019","RN","GNV",3.48,3.5316285714285716,3.59
"08","2020","MG","DIESEL",2.979,3.4383517978620017,4.159
"10","2017","DF","ETANOL",2.899,3.173776119402985,3.4
"10","2016","AC","ETANOL",2.8,3.353220338983051,3.82
"05","2019","RO","DIESEL S10",3.749,3.982522556390978,4.289
"03","2019","TO","DIESEL S10",3.15,3.589038888888889,5.07
"07","2020","SC","GASOLINA",3.456,4.129023294509151,4.649
"07","2019","SE","GASOLINA",4.13,4.331543689320388,4.65
"07","2018","PB","GASOLINA",4.029,4.3472277992278,4.799
"01","2020","CE","DIESEL",3.699,3.945720812182741,4.25
"10","2018","DF","DIESEL",3.629,3.8335000000000004,4.099
"10","2017","AC","DIESEL",3.69,3.9382417582417584,4.47
"06","2020","RN","ETANOL",3.07,3.355505154639175,3.797
"08","2019","MG","DIESEL",3.17,3.5716467919637074,4.226
"12","2016","MA","DIESEL",2.759,3.055863768115942,3.399
"02","2017","MA","DIESEL",2.869,3.111408026755853,3.399
"05","2019","SP","ETANOL",2.259,2.8189690381175176,3.899
"06","2020","AM","ETANOL",3.09,3.2943694581280787,3.99
"10","2016","SE","GNV",2.27,2.3516060606060605,2.389
