ano,id_uf,sexo,grupo_idade,populacao
2017,16,Homens,16 a 17 anos,17000
2017,16,Homens,18 a 19 anos,23000
2017,16,Homens,20 a 24 anos,39000
2017,16,Homens,25 a 29 anos,37000
2017,16,Homens,30 a 39 anos,57000
2017,16,Homens,40 a 49 anos,49000
2017,16,Homens,50 a 59 anos,31000
2017,16,Homens,60 anos ou mais,27000
2017,16,Homens,60 a 64 anos,10000
2017,16,Homens,65 anos ou mais,17000
2017,16,Mulheres,Total,404000
2017,16,Mulheres,0 a 4 anos,38000
2017,16,Mulheres,5 a 13 anos,60000
2017,16,Mulheres,5 a 9 anos,34000
2017,16,Mulheres,10 a 13 anos,25000
2017,16,Mulheres,14 a 17 anos,31000
2017,16,Mulheres,14 a 15 anos,14000
2017,16,Mulheres,16 a 17 anos,17000
2017,16,Mulheres,18 a 19 anos,16000
2017,16,Mulheres,20 a 24 anos,43000
2017,16,Mulheres,25 a 29 anos,33000
2017,16,Mulheres,30 a 39 anos,61000
2017,16,Mulheres,40 a 49 anos,56000
2017,16,Mulheres,50 a 59 anos,34000
2017,16,Mulheres,60 anos ou mais,31000
2017,16,Mulheres,60 a 64 anos,11000
2017,16,Mulheres,65 anos ou mais,20000
2018,16,Total,Total,822000
2018,16,Total,0 a 4 anos,69000
2018,16,Total,5 a 13 anos,136000
2018,16,Total,5 a 9 anos,71000
2018,16,Total,10 a 13 anos,65000
2018,16,Total,14 a 17 anos,65000
2018,16,Total,14 a 15 anos,31000
2018,16,Total,16 a 17 anos,34000
2018,16,Total,18 a 19 anos,37000
2018,16,Total,20 a 24 anos,74000
2018,16,Total,25 a 29 anos,68000
2018,16,Total,30 a 39 anos,118000
2018,16,Total,40 a 49 anos,113000
2018,16,Total,50 a 59 anos,67000
2018,16,Total,60 anos ou mais,74000
2018,16,Total,60 a 64 anos,27000
2018,16,Total,65 anos ou mais,47000
2018,16,Homens,Total,405000
2018,16,Homens,0 a 4 anos,35000
2018,16,Homens,5 a 13 anos,72000
2018,16,Homens,5 a 9 anos,34000
2018,16,Homens,10 a 13 anos,38000
2018,16,Homens,14 a 17 anos,29000
2018,16,Homens,14 a 15 anos,14000
2018,16,Homens,16 a 17 anos,15000
2018,16,Homens,18 a 19 anos,22000
2018,16,Homens,20 a 24 anos,39000
2018,16,Homens,25 a 29 anos,30000
2018,16,Homens,30 a 39 anos,58000
2018,16,Homens,40 a 49 anos,54000
2018,16,Homens,50 a 59 anos,31000
2018,16,Homens,60 anos ou mais,35000
2018,16,Homens,60 a 64 anos,13000
2018,16,Homens,65 anos ou mais,22000
2018,16,Mulheres,Total,417000
2018,16,Mulheres,0 a 4 anos,34000
2018,16,Mulheres,5 a 13 anos,64000
2018,16,Mulheres,5 a 9 anos,37000
2018,16,Mulheres,10 a 13 anos,27000
2018,16,Mulheres,14 a 17 anos,36000
2018,16,Mulheres,14 a 15 anos,17000
2018,16,Mulheres,16 a 17 anos,19000
2018,16,Mulheres,18 a 19 anos,15000
2018,16,Mulheres,20 a 24 anos,34000
2018,16,Mulheres,25 a 29 anos,38000
2018,16,Mulheres,30 a 39 anos,60000
2018,16,Mulheres,40 a 49 anos,59000
2018,16,Mulheres,50 a 59 anos,37000
2018,16,Mulheres,60 anos ou mais,39000
2018,16,Mulheres,60 a 64 anos,13000
2018,16,Mulheres,65 anos ou mais,25000
2019,16,Total,Total,838000
2019,16,Total,0 a 4 anos,76000
2019,16,Total,5 a 13 anos,138000
2019,16,Total,5 a 9 anos,74000
2019,16,Total,10 a 13 anos,64000
2019,16,Total,14 a 17 anos,67000
2019,16,Total,14 a 15 anos,33000
2019,16,Total,16 a 17 anos,34000
2019,16,Total,18 a 19 anos,31000
2019,16,Total,20 a 24 anos,86000
2019,16,Total,25 a 29 anos,73000
2019,16,Total,30 a 39 anos,131000
2019,16,Total,40 a 49 anos,95000
2019,16,Total,50 a 59 anos,69000
2019,16,Total,60 anos ou mais,72000
2019,16,Total,60 a 64 anos,27000
2019,16,Total,65 anos ou mais,45000
2019,16,Homens,Total,398000
2019,16,Homens,0 a 4 anos,41000
2019,16,Homens,5 a 13 anos,67000
2019,16,Homens,5 a 9 anos,34000
2019,16,Homens,10 a 13 anos,32000
2019,16,Homens,14 a 17 anos,33000
2019,16,Homens,14 a 15 anos,16000
2019,16,Homens,16 a 17 anos,17000
2019,16,Homens,18 a 19 anos,15000
2019,16,Homens,20 a 24 anos,36000
2019,16,Homens,25 a 29 anos,34000
2019,16,Homens,30 a 39 anos,64000
2019,16,Homens,40 a 49 anos,46000
2019,16,Homens,50 a 59 anos,31000
2019,16,Homens,60 anos ou mais,32000
2019,16,Homens,60 a 64 anos,13000
2019,16,Homens,65 anos ou mais,19000
2019,16,Mulheres,Total,440000
2019,16,Mulheres,0 a 4 anos,35000
2019,16,Mulheres,5 a 13 anos,71000
2019,16,Mulheres,5 a 9 anos,40000
2019,16,Mulheres,10 a 13 anos,31000
2019,16,Mulheres,14 a 17 anos,35000
2019,16,Mulheres,14 a 15 anos,18000
2019,16,Mulheres,16 a 17 anos,17000
2019,16,Mulheres,18 a 19 anos,17000
2019,16,Mulheres,20 a 24 anos,50000
2019,16,Mulheres,25 a 29 anos,39000
2019,16,Mulheres,30 a 39 anos,66000
2019,16,Mulheres,40 a 49 anos,49000
2019,16,Mulheres,50 a 59 anos,38000
2019,16,Mulheres,60 anos ou mais,39000
2019,16,Mulheres,60 a 64 anos,14000
2019,16,Mulheres,65 anos ou mais,26000
2012,17,Total,Total,1437000
2012,17,Total,0 a 4 anos,121000
2012,17,Total,5 a 13 anos,257000
2012,17,Total,5 a 9 anos,131000
2012,17,Total,10 a 13 anos,126000
2012,17,Total,14 a 17 anos,124000
2012,17,Total,14 a 15 anos,67000
2012,17,Total,16 a 17 anos,58000
2012,17,Total,18 a 19 anos,57000
2012,17,Total,20 a 24 anos,119000
2012,17,Total,25 a 29 anos,114000
2012,17,Total,30 a 39 anos,229000
2012,17,Total,40 a 49 anos,166000
2012,17,Total,50 a 59 anos,120000
2012,17,Total,60 anos ou mais,130000
2012,17,Total,60 a 64 anos,38000
2012,17,Total,65 anos ou mais,91000
2012,17,Homens,Total,722000
2012,17,Homens,0 a 4 anos,59000
2012,17,Homens,5 a 13 anos,132000
2012,17,Homens,5 a 9 anos,70000
2012,17,Homens,10 a 13 anos,62000
2012,17,Homens,14 a 17 anos,64000
2012,17,Homens,14 a 15 anos,33000
2012,17,Homens,16 a 17 anos,31000
2012,17,Homens,18 a 19 anos,28000
2012,17,Homens,20 a 24 anos,64000
2012,17,Homens,25 a 29 anos,54000
2012,17,Homens,30 a 39 anos,111000
2012,17,Homens,40 a 49 anos,84000
2012,17,Homens,50 a 59 anos,61000
2012,17,Homens,60 anos ou mais,65000
2012,17,Homens,60 a 64 anos,17000
2012,17,Homens,65 anos ou mais,48000
2012,17,Mulheres,Total,716000
2012,17,Mulheres,0 a 4 anos,62000
2012,17,Mulheres,5 a 13 anos,125000
2012,17,Mulheres,5 a 9 anos,61000
2012,17,Mulheres,10 a 13 anos,64000
2012,17,Mulheres,14 a 17 anos,60000
2012,17,Mulheres,14 a 15 anos,33000
2012,17,Mulheres,16 a 17 anos,27000
2012,17,Mulheres,18 a 19 anos,29000
2012,17,Mulheres,20 a 24 anos,55000
2012,17,Mulheres,25 a 29 anos,61000
2012,17,Mulheres,30 a 39 anos,118000
2012,17,Mulheres,40 a 49 anos,82000
2012,17,Mulheres,50 a 59 anos,59000
2012,17,Mulheres,60 anos ou mais,65000
2012,17,Mulheres,60 a 64 anos,21000
2012,17,Mulheres,65 anos ou mais,44000
2013,17,Total,Total,1455000
2013,17,Total,0 a 4 anos,128000
2013,17,Total,5 a 13 anos,244000
2013,17,Total,5 a 9 anos,133000
2013,17,Total,10 a 13 anos,111000
2013,17,Total,14 a 17 anos,115000
2013,17,Total,14 a 15 anos,55000
2013,17,Total,16 a 17 anos,60000
2013,17,Total,18 a 19 anos,58000
2013,17,Total,20 a 24 anos,119000
2013,17,Total,25 a 29 anos,114000
2013,17,Total,30 a 39 anos,227000
2013,17,Total,40 a 49 anos,173000
2013,17,Total,50 a 59 anos,118000
2013,17,Total,60 anos ou mais,159000
2013,17,Total,60 a 64 anos,50000
2013,17,Total,65 anos ou mais,108000
2013,17,Homens,Total,734000
2013,17,Homens,0 a 4 anos,64000
2013,17,Homens,5 a 13 anos,126000
2013,17,Homens,5 a 9 anos,67000
2013,17,Homens,10 a 13 anos,59000
2013,17,Homens,14 a 17 anos,63000
2013,17,Homens,14 a 15 anos,30000
2013,17,Homens,16 a 17 anos,32000
2013,17,Homens,18 a 19 anos,28000
2013,17,Homens,20 a 24 anos,55000
2013,17,Homens,25 a 29 anos,59000
2013,17,Homens,30 a 39 anos,115000
2013,17,Homens,40 a 49 anos,88000
2013,17,Homens,50 a 59 anos,57000
2013,17,Homens,60 anos ou mais,79000
2013,17,Homens,60 a 64 anos,24000
2013,17,Homens,65 anos ou mais,56000
2013,17,Mulheres,Total,722000
2013,17,Mulheres,0 a 4 anos,64000
2013,17,Mulheres,5 a 13 anos,118000
2013,17,Mulheres,5 a 9 anos,66000
2013,17,Mulheres,10 a 13 anos,52000
2013,17,Mulheres,14 a 17 anos,52000
2013,17,Mulheres,14 a 15 anos,25000
2013,17,Mulheres,16 a 17 anos,28000
2013,17,Mulheres,18 a 19 anos,30000
2013,17,Mulheres,20 a 24 anos,64000
2013,17,Mulheres,25 a 29 anos,55000
2013,17,Mulheres,30 a 39 anos,112000
2013,17,Mulheres,40 a 49 anos,85000
2013,17,Mulheres,50 a 59 anos,61000
2013,17,Mulheres,60 anos ou mais,79000
2013,17,Mulheres,60 a 64 anos,27000
2013,17,Mulheres,65 anos ou mais,53000
2014,17,Total,Total,1473000
2014,17,Total,0 a 4 anos,121000
2014,17,Total,5 a 13 anos,241000
2014,17,Total,5 a 9 anos,128000
2014,17,Total,10 a 13 anos,113000
2014,17,Total,14 a 17 anos,128000
2014,17,Total,14 a 15 anos,62000
2014,17,Total,16 a 17 anos,67000
2014,17,Total,18 a 19 anos,61000
2014,17,Total,20 a 24 anos,114000
2014,17,Total,25 a 29 anos,117000
2014,17,Total,30 a 39 anos,235000
2014,17,Total,40 a 49 anos,189000
2014,17,Total,50 a 59 anos,120000
2014,17,Total,60 anos ou mais,147000
2014,17,Total,60 a 64 anos,47000
2014,17,Homens,Total,737000
2014,17,Homens,0 a 4 anos,62000
2014,17,Homens,5 a 13 anos,120000
2014,17,Homens,5 a 9 anos,64000
2014,17,Homens,10 a 13 anos,56000
2014,17,Homens,14 a 17 anos,65000
2014,17,Homens,14 a 15 anos,30000
2014,17,Homens,16 a 17 anos,36000
2014,17,Homens,18 a 19 anos,30000
2014,17,Homens,20 a 24 anos,56000
2014,17,Homens,25 a 29 anos,56000
2014,17,Homens,30 a 39 anos,110000
2014,17,Homens,40 a 49 anos,102000
2014,17,Homens,50 a 59 anos,61000
2014,17,Homens,60 anos ou mais,75000
2014,17,Homens,60 a 64 anos,22000
2014,17,Homens,65 anos ou mais,53000
2014,17,Mulheres,Total,735000
2014,17,Mulheres,0 a 4 anos,58000
2014,17,Mulheres,5 a 13 anos,121000
2014,17,Mulheres,5 a 9 anos,65000
2014,17,Mulheres,10 a 13 anos,57000
2014,17,Mulheres,14 a 17 anos,63000
2014,17,Mulheres,14 a 15 anos,32000
2014,17,Mulheres,16 a 17 anos,31000
2014,17,Mulheres,18 a 19 anos,31000
2014,17,Mulheres,20 a 24 anos,58000
2014,17,Mulheres,25 a 29 anos,60000
2014,17,Mulheres,30 a 39 anos,124000
2014,17,Mulheres,40 a 49 anos,87000
2014,17,Mulheres,50 a 59 anos,60000
2014,17,Mulheres,60 anos ou mais,72000
2014,17,Mulheres,60 a 64 anos,25000
2014,17,Mulheres,65 anos ou mais,47000
2015,17,Total,Total,1491000
2015,17,Total,0 a 4 anos,120000
2015,17,Total,5 a 13 anos,241000
2015,17,Total,5 a 9 anos,128000
2015,17,Total,10 a 13 anos,113000
2015,17,Total,14 a 17 anos,119000
2015,17,Total,14 a 15 anos,61000
2015,17,Total,16 a 17 anos,58000
2015,17,Total,18 a 19 anos,58000
2015,17,Total,20 a 24 anos,121000
2015,17,Total,25 a 29 anos,115000
2015,17,Total,30 a 39 anos,244000
2015,17,Total,40 a 49 anos,187000
2015,17,Total,50 a 59 anos,117000
2015,17,Total,60 anos ou mais,167000
2015,17,Total,60 a 64 anos,54000
2015,17,Total,65 anos ou mais,113000
2015,17,Homens,Total,743000
2015,17,Homens,0 a 4 anos,61000
2015,17,Homens,5 a 13 anos,120000
2015,17,Homens,5 a 9 anos,63000
2015,17,Homens,10 a 13 anos,57000
2015,17,Homens,14 a 17 anos,64000
2015,17,Homens,14 a 15 anos,31000
2015,17,Homens,16 a 17 anos,34000
2015,17,Homens,18 a 19 anos,28000
2015,17,Homens,20 a 24 anos,57000
2015,17,Homens,25 a 29 anos,60000
2015,17,Homens,30 a 39 anos,117000
2015,17,Homens,40 a 49 anos,93000
2015,17,Homens,50 a 59 anos,58000
2015,17,Homens,60 anos ou mais,83000
2015,17,Homens,60 a 64 anos,28000
2015,17,Homens,65 anos ou mais,55000
2015,17,Mulheres,Total,748000
2015,17,Mulheres,0 a 4 anos,59000
2015,17,Mulheres,5 a 13 anos,121000
2015,17,Mulheres,5 a 9 anos,65000
2015,17,Mulheres,10 a 13 anos,55000
2015,17,Mulheres,14 a 17 anos,55000
2015,17,Mulheres,14 a 15 anos,30000
2015,17,Mulheres,16 a 17 anos,25000
2015,17,Mulheres,18 a 19 anos,30000
2015,17,Mulheres,20 a 24 anos,65000
2015,17,Mulheres,25 a 29 anos,55000
2015,17,Mulheres,30 a 39 anos,128000
2015,17,Mulheres,40 a 49 anos,94000
2015,17,Mulheres,50 a 59 anos,59000
2015,17,Mulheres,60 anos ou mais,84000
2015,17,Mulheres,60 a 64 anos,26000
2015,17,Mulheres,65 anos ou mais,58000
2016,17,Total,Total,1508000
2016,17,Total,0 a 4 anos,104000
2016,17,Total,5 a 13 anos,237000
2016,17,Total,5 a 9 anos,132000
2016,17,Total,10 a 13 anos,106000
2016,17,Total,14 a 17 anos,119000
2016,17,Total,14 a 15 anos,57000
2016,17,Total,16 a 17 anos,61000
2016,17,Total,18 a 19 anos,56000
2016,17,Total,20 a 24 anos,123000
2016,17,Total,25 a 29 anos,123000
2016,17,Total,30 a 39 anos,238000
2016,17,Total,40 a 49 anos,194000
2016,17,Total,50 a 59 anos,144000
2016,17,Total,60 anos ou mais,169000
2016,17,Total,60 a 64 anos,46000
2016,17,Total,65 anos ou mais,123000
2016,17,Homens,Total,749000
2016,17,Homens,0 a 4 anos,54000
2016,17,Homens,5 a 13 anos,112000
2016,17,Homens,5 a 9 anos,62000
2016,17,Homens,10 a 13 anos,50000
2016,17,Homens,14 a 17 anos,64000
2016,17,Homens,14 a 15 anos,30000
2016,17,Homens,16 a 17 anos,34000
2016,17,Homens,18 a 19 anos,29000
2016,17,Homens,20 a 24 anos,63000
2016,17,Homens,25 a 29 anos,61000
2016,17,Homens,30 a 39 anos,111000
2016,17,Homens,40 a 49 anos,96000
2016,17,Homens,50 a 59 anos,75000
2016,17,Homens,60 anos ou mais,86000
2016,17,Homens,60 a 64 anos,26000
2016,17,Homens,65 anos ou mais,60000
2016,17,Mulheres,Total,759000
2016,17,Mulheres,0 a 4 anos,51000
2016,17,Mulheres,5 a 13 anos,125000
2016,17,Mulheres,5 a 9 anos,69000
2016,17,Mulheres,10 a 13 anos,56000
2016,17,Mulheres,14 a 17 anos,55000
2016,17,Mulheres,14 a 15 anos,28000
2016,17,Mulheres,16 a 17 anos,27000
2016,17,Mulheres,18 a 19 anos,27000
2016,17,Mulheres,20 a 24 anos,60000
2016,17,Mulheres,25 a 29 anos,63000
2016,17,Mulheres,30 a 39 anos,127000
2016,17,Mulheres,40 a 49 anos,98000
2016,17,Mulheres,50 a 59 anos,69000
2016,17,Mulheres,60 anos ou mais,84000
2016,17,Mulheres,60 a 64 anos,21000
2016,17,Mulheres,65 anos ou mais,63000
2017,17,Total,Total,1524000
2017,17,Total,5 a 13 anos,224000
2017,17,Total,5 a 9 anos,117000
2017,17,Total,10 a 13 anos,107000
2017,17,Total,14 a 17 anos,111000
2017,17,Total,14 a 15 anos,56000
2017,17,Total,16 a 17 anos,55000
2017,17,Total,18 a 19 anos,56000
2017,17,Total,20 a 24 anos,121000
2017,17,Total,25 a 29 anos,108000
2017,17,Total,30 a 39 anos,241000
2017,17,Total,40 a 49 anos,209000
2017,17,Total,50 a 59 anos,158000
2017,17,Total,60 anos ou mais,195000
2017,17,Total,60 a 64 anos,60000
2017,17,Total,65 anos ou mais,135000
2017,17,Homens,Total,768000
2017,17,Homens,0 a 4 anos,53000
2017,17,Homens,5 a 13 anos,113000
2017,17,Homens,5 a 9 anos,60000
2017,17,Homens,10 a 13 anos,53000
2017,17,Homens,14 a 17 anos,56000
2017,17,Homens,14 a 15 anos,30000
2017,17,Homens,16 a 17 anos,26000
2017,17,Homens,18 a 19 anos,33000
2017,17,Homens,20 a 24 anos,65000
2017,17,Homens,25 a 29 anos,55000
2017,17,Homens,30 a 39 anos,118000
2017,17,Homens,40 a 49 anos,96000
2017,17,Homens,50 a 59 anos,75000
2017,17,Homens,60 anos ou mais,103000
2017,17,Homens,60 a 64 anos,32000
2017,17,Homens,65 anos ou mais,71000
2017,17,Mulheres,Total,756000
2017,17,Mulheres,0 a 4 anos,47000
2017,17,Mulheres,5 a 13 anos,111000
2017,17,Mulheres,5 a 9 anos,57000
2017,17,Mulheres,10 a 13 anos,54000
2017,17,Mulheres,14 a 17 anos,55000
2017,17,Mulheres,14 a 15 anos,26000
2017,17,Mulheres,16 a 17 anos,28000
2017,17,Mulheres,18 a 19 anos,23000
2017,17,Mulheres,20 a 24 anos,56000
2017,17,Mulheres,25 a 29 anos,53000
2017,17,Mulheres,30 a 39 anos,123000
2017,17,Mulheres,40 a 49 anos,113000
2017,17,Mulheres,50 a 59 anos,83000
2017,17,Mulheres,60 anos ou mais,92000
2017,17,Mulheres,60 a 64 anos,28000
2017,17,Mulheres,65 anos ou mais,64000
2018,17,Total,Total,1542000
2018,17,Total,0 a 4 anos,109000
2018,17,Total,5 a 13 anos,214000
2018,17,Total,5 a 9 anos,115000
2018,17,Total,10 a 13 anos,99000
2018,17,Total,14 a 17 anos,108000
2018,17,Total,14 a 15 anos,52000
2018,17,Total,16 a 17 anos,56000
2018,17,Total,18 a 19 anos,49000
2018,17,Total,20 a 24 anos,118000
2018,17,Total,25 a 29 anos,130000
2018,17,Total,30 a 39 anos,229000
2018,17,Total,40 a 49 anos,210000
2018,17,Total,50 a 59 anos,153000
2018,17,Total,60 anos ou mais,221000
2018,17,Total,60 a 64 anos,64000
2018,17,Total,65 anos ou mais,157000
2018,17,Homens,Total,786000
2018,17,Homens,0 a 4 anos,59000
2018,17,Homens,5 a 13 anos,118000
2018,17,Homens,5 a 9 anos,61000
2018,17,Homens,10 a 13 anos,57000
2018,17,Homens,14 a 17 anos,55000
2018,17,Homens,14 a 15 anos,27000
2018,17,Homens,16 a 17 anos,28000
2018,17,Homens,18 a 19 anos,25000
2018,17,Homens,20 a 24 anos,61000
2018,17,Homens,25 a 29 anos,66000
2018,17,Homens,30 a 39 anos,110000
2018,17,Homens,40 a 49 anos,104000
2018,17,Homens,50 a 59 anos,75000
2018,17,Homens,60 anos ou mais,113000
2018,17,Homens,60 a 64 anos,33000
2018,17,Homens,65 anos ou mais,80000
2018,17,Mulheres,Total,756000
2018,17,Mulheres,0 a 4 anos,50000
2018,17,Mulheres,5 a 13 anos,97000
2018,17,Mulheres,5 a 9 anos,54000
2018,17,Mulheres,10 a 13 anos,42000
2018,17,Mulheres,14 a 17 anos,53000
2018,17,Mulheres,14 a 15 anos,25000
2018,17,Mulheres,16 a 17 anos,28000
2018,17,Mulheres,18 a 19 anos,24000
2018,17,Mulheres,20 a 24 anos,57000
2018,17,Mulheres,25 a 29 anos,64000
2018,17,Mulheres,30 a 39 anos,119000
2018,17,Mulheres,40 a 49 anos,105000
2018,17,Mulheres,50 a 59 anos,78000
2018,17,Mulheres,60 anos ou mais,109000
2018,17,Mulheres,60 a 64 anos,32000
2018,17,Mulheres,65 anos ou mais,77000
2019,17,Total,Total,1560000
2019,17,Total,5 a 13 anos,219000
2019,17,Total,5 a 9 anos,112000
2019,17,Total,10 a 13 anos,107000
2019,17,Total,14 a 17 anos,113000
2019,17,Total,14 a 15 anos,58000
2019,17,Total,16 a 17 anos,55000
2019,17,Total,18 a 19 anos,53000
2019,17,Total,20 a 24 anos,120000
2019,17,Total,25 a 29 anos,109000
2019,17,Total,30 a 39 anos,245000
2019,17,Total,40 a 49 anos,224000
2019,17,Total,50 a 59 anos,166000
2019,17,Total,60 anos ou mais,211000
2019,17,Total,60 a 64 anos,62000
2019,17,Total,65 anos ou mais,149000
2019,17,Homens,Total,776000
2019,17,Homens,0 a 4 anos,50000
2019,17,Homens,5 a 13 anos,109000
2019,17,Homens,5 a 9 anos,56000
2019,17,Homens,10 a 13 anos,53000
2019,17,Homens,14 a 17 anos,60000
2019,17,Homens,14 a 15 anos,32000
2019,17,Homens,16 a 17 anos,27000
2019,17,Homens,18 a 19 anos,26000
2019,17,Homens,20 a 24 anos,64000
2019,17,Homens,25 a 29 anos,54000
2019,17,Homens,30 a 39 anos,116000
2019,17,Homens,40 a 49 anos,112000
2019,17,Homens,50 a 59 anos,83000
2019,17,Homens,60 anos ou mais,104000
2019,17,Homens,60 a 64 anos,30000
2019,17,Homens,65 anos ou mais,75000
2019,17,Mulheres,Total,783000
2019,17,Mulheres,0 a 4 anos,50000
2019,17,Mulheres,5 a 13 anos,110000
2019,17,Mulheres,5 a 9 anos,56000
2019,17,Mulheres,10 a 13 anos,54000
2019,17,Mulheres,14 a 17 anos,53000
2019,17,Mulheres,14 a 15 anos,25000
2019,17,Mulheres,16 a 17 anos,27000
2019,17,Mulheres,18 a 19 anos,27000
2019,17,Mulheres,20 a 24 anos,57000
2019,17,Mulheres,25 a 29 anos,55000
2019,17,Mulheres,30 a 39 anos,129000
2019,17,Mulheres,40 a 49 anos,112000
2019,17,Mulheres,50 a 59 anos,83000
2019,17,Mulheres,60 anos ou mais,107000
2019,17,Mulheres,60 a 64 anos,32000
2019,17,Mulheres,65 anos ou mais,75000
2012,21,Total,Total,6766000
2012,21,Total,0 a 4 anos,586000
2012,21,Total,5 a 13 anos,1271000
2012,21,Total,5 a 9 anos,664000
2012,21,Total,10 a 13 anos,607000
2012,21,Total,14 a 17 anos,579000
2012,21,Total,14 a 15 anos,289000
2012,21,Total,16 a 17 anos,290000
2012,21,Total,18 a 19 anos,246000
2012,21,Total,20 a 24 anos,609000
2012,21,Total,25 a 29 anos,563000
2012,21,Total,30 a 39 anos,957000
2012,21,Total,40 a 49 anos,716000
2012,21,Total,50 a 59 anos,531000
2012,21,Total,60 anos ou mais,708000
2012,21,Total,60 a 64 anos,214000
2012,21,Total,65 anos ou mais,494000
2012,21,Homens,Total,3318000
2012,21,Homens,0 a 4 anos,289000
2012,21,Homens,5 a 13 anos,649000
2012,21,Homens,5 a 9 anos,334000
2012,21,Homens,10 a 13 anos,315000
2012,21,Homens,14 a 17 anos,299000
2012,21,Homens,14 a 15 anos,147000
2012,21,Homens,16 a 17 anos,152000
2012,21,Homens,18 a 19 anos,124000
2012,21,Homens,20 a 24 anos,297000
2012,21,Homens,25 a 29 anos,277000
2012,21,Homens,30 a 39 anos,456000
2012,21,Homens,40 a 49 anos,343000
2012,21,Homens,50 a 59 anos,248000
2012,21,Homens,60 anos ou mais,336000
2012,21,Homens,60 a 64 anos,104000
2012,21,Homens,65 anos ou mais,233000
2012,21,Mulheres,Total,3448000
2012,21,Mulheres,0 a 4 anos,297000
2012,21,Mulheres,5 a 13 anos,622000
2012,21,Mulheres,5 a 9 anos,330000
2012,21,Mulheres,10 a 13 anos,292000
2012,21,Mulheres,14 a 17 anos,280000
2012,21,Mulheres,14 a 15 anos,142000
2012,21,Mulheres,16 a 17 anos,138000
2012,21,Mulheres,18 a 19 anos,122000
2012,21,Mulheres,20 a 24 anos,312000
2012,21,Mulheres,25 a 29 anos,285000
2012,21,Mulheres,30 a 39 anos,502000
2012,21,Mulheres,40 a 49 anos,373000
2012,21,Mulheres,50 a 59 anos,283000
2012,21,Mulheres,60 anos ou mais,372000
2012,21,Mulheres,60 a 64 anos,110000
2012,21,Mulheres,65 anos ou mais,261000
2013,21,Total,Total,6803000
2013,21,Total,0 a 4 anos,594000
2013,21,Total,5 a 13 anos,1249000
2013,21,Total,5 a 9 anos,682000
2013,21,Total,10 a 13 anos,567000
2013,21,Total,14 a 17 anos,560000
2013,21,Total,14 a 15 anos,273000
2013,21,Total,16 a 17 anos,287000
2013,21,Total,18 a 19 anos,265000
2013,21,Total,20 a 24 anos,585000
2013,21,Total,25 a 29 anos,557000
2013,21,Total,30 a 39 anos,976000
2013,21,Total,40 a 49 anos,739000
2013,21,Total,50 a 59 anos,569000
2013,21,Total,60 anos ou mais,710000
2013,21,Total,60 a 64 anos,224000
2013,21,Total,65 anos ou mais,486000
2013,21,Homens,Total,3351000
2013,21,Homens,0 a 4 anos,294000
2013,21,Homens,5 a 13 anos,661000
2013,21,Homens,5 a 9 anos,366000
2013,21,Homens,10 a 13 anos,295000
2013,21,Homens,14 a 17 anos,285000
2013,21,Homens,14 a 15 anos,132000
2013,21,Homens,16 a 17 anos,152000
2013,21,Homens,18 a 19 anos,137000
2013,21,Homens,20 a 24 anos,287000
2013,21,Homens,25 a 29 anos,272000
2013,21,Homens,30 a 39 anos,470000
2013,21,Homens,40 a 49 anos,351000
2013,21,Homens,50 a 59 anos,255000
2013,21,Homens,60 anos ou mais,340000
2013,21,Homens,60 a 64 anos,115000
2013,21,Homens,65 anos ou mais,225000
2013,21,Mulheres,Total,3452000
2013,21,Mulheres,5 a 13 anos,588000
2013,21,Mulheres,5 a 9 anos,316000
2013,21,Mulheres,10 a 13 anos,272000
2013,21,Mulheres,14 a 17 anos,275000
2013,21,Mulheres,14 a 15 anos,141000
2013,21,Mulheres,16 a 17 anos,135000
2013,21,Mulheres,18 a 19 anos,127000
2013,21,Mulheres,20 a 24 anos,298000
2013,21,Mulheres,25 a 29 anos,285000
2013,21,Mulheres,30 a 39 anos,506000
2013,21,Mulheres,40 a 49 anos,388000
2013,21,Mulheres,50 a 59 anos,314000
2013,21,Mulheres,60 anos ou mais,370000
2013,21,Mulheres,60 a 64 anos,108000
2013,21,Mulheres,65 anos ou mais,262000
2014,21,Total,Total,6842000
2014,21,Total,0 a 4 anos,551000
2014,21,Total,5 a 13 anos,1254000
2014,21,Total,5 a 9 anos,656000
2014,21,Total,10 a 13 anos,598000
2014,21,Total,14 a 17 anos,596000
2014,21,Total,14 a 15 anos,297000
2014,21,Total,16 a 17 anos,299000
2014,21,Total,18 a 19 anos,253000
2014,21,Total,20 a 24 anos,547000
2014,21,Total,25 a 29 anos,548000
2014,21,Total,30 a 39 anos,1024000
2014,21,Total,40 a 49 anos,749000
2014,21,Total,50 a 59 anos,583000
2014,21,Total,60 anos ou mais,737000
2014,21,Total,60 a 64 anos,222000
2014,21,Total,65 anos ou mais,515000
2014,21,Homens,Total,3360000
2014,21,Homens,0 a 4 anos,281000
2014,21,Homens,5 a 13 anos,655000
2014,21,Homens,5 a 9 anos,335000
2014,21,Homens,10 a 13 anos,321000
2014,21,Homens,14 a 17 anos,306000
2014,21,Homens,14 a 15 anos,149000
2014,21,Homens,16 a 17 anos,157000
2014,21,Homens,18 a 19 anos,131000
2014,21,Homens,20 a 24 anos,264000
2014,21,Homens,25 a 29 anos,260000
2014,21,Homens,30 a 39 anos,491000
2014,21,Homens,40 a 49 anos,356000
